HH_ID,Person_ID2,Person_ID,Age,Gender,Register_in_SZ,Education,Income,Occupation,Work_City,Workplace_lng,Workplace_lat
fe21d356604461e98c773fcba59c7b7c0030,1,9ac1ea8eb95df8ca344a1f82d57e679c0147,18,Female,True,Secondary Vocational School,GT 50,University Student,Shenzhen,114.06032001894629,22.553070334133807
fe21d356604461e98c773fcba59c7b7c0030,2,72f85a14d0d085452737be2de8a2ed830148,24,Male,False,Junior Middle School and Below,GT 50,Company Common Employee,Shenzhen,113.9365367908754,22.538495155865863
fe21d356604461e98c773fcba59c7b7c0030,3,000dcdd5359a5c265e0cdab7b40786490149,75,Female,True,Junior Middle School and Below,GT 50,Self-Employed Worker,Shenzhen,114.04467476105877,22.551443201401817
fe21d356604461e98c773fcba59c7b7c0030,4,8a26205dec42641fd29d64ea467ad36e0150,21,Female,True,nan,LT 10,Civil Servant,Shenzhen,114.04372798863022,22.5545511697077
fe21d356604461e98c773fcba59c7b7c0030,5,ab6de4f2cd6c9f62424db7d31508a3bd0151,61,Female,False,Vocational College,GT 50,Retired,,,
fe21d356604461e98c773fcba59c7b7c0030,6,8a09aa5375e8e9cc3406773640b35df30152,9,Female,False,Master,10-15,Civil Servant,Shenzhen,114.0461420432508,22.57499532421432
fef964f172285a7e09047f664b81809d0031,1,7fc3e5ae8e71775611e8960e029a08620153,43,Male,False,Bachelor,15-20,Company Common Employee,Shenzhen,113.95970383945264,22.539299533060365
fef964f172285a7e09047f664b81809d0031,2,7dc7b30d9cdfac9f837734e648da901d0154,45,Female,True,Junior Middle School and Below,nan,Civil Servant,Shenzhen,114.06032001894629,22.553070334133807
fef964f172285a7e09047f664b81809d0032,1,b35fbe389357e7ad40104843976859000155,8,Female,True,Bachelor,15-20,Civil Servant,Shenzhen,114.05966074432344,22.548506960702767
fef964f172285a7e09047f664b81809d0032,2,ef72a7f634ee9b462a61e69375ef005a0156,63,Male,False,Secondary Vocational School,GT 50,Company Business Personnel,Shenzhen,114.0538860114508,22.54912945649459
fef964f172285a7e09047f664b81809d0032,3,afa1f298c2af42e55b51406ec5e99e660157,43,Female,False,Senior Middle School,15-20,Company Common Employee,Shenzhen,114.06193151944812,22.54893777893761
fef964f172285a7e09047f664b81809d0032,4,03dbef655dd5c8e7823da102c1c11e960158,26,Male,True,Ph.D,10-15,Civil Servant,Shenzhen,114.07153353955499,22.57152592304988
fef964f172285a7e09047f664b81809d0032,5,3f2d0530ac1f8f2b22657f95c475e77a0159,8,Male,True,Vocational College,20-30,Self-Employed Worker,Shenzhen,113.93383588822859,22.522793502654928
fef964f172285a7e09047f664b81809d0032,6,0994b5ecab480273099410ebd76c938d0160,25,Male,False,Senior Middle School,LT 10,Company Manager,Shenzhen,114.05235417962759,22.5461631659021
efb1d9266c548cb0febb98dda764c0540033,1,5b4fdeda233cfb0cb3a3da381bcc39170161,46,Male,False,Master,nan,Company Manager,Shenzhen,114.061382650918,22.636116597577104
efb1d9266c548cb0febb98dda764c0540033,2,7e0289620e9b987fa9aaa4f08bed77710162,11,Male,False,nan,LT 10,Primary / Middle School Student,Shenzhen,113.96951065581966,22.524965402458115
efb1d9266c548cb0febb98dda764c0540033,3,8eb4005a509f57e2eadb976a8a6a6a9f0163,67,Male,True,Secondary Vocational School,15-20,Self-Employed Worker,Shenzhen,114.06209138545168,22.550842113050976
efb1d9266c548cb0febb98dda764c0540033,4,0c646ad58ab63cac08524adae0c956700164,8,Male,True,Vocational College,LT 10,Teacher,Shenzhen,114.11278467073124,22.567471268739194
efb1d9266c548cb0febb98dda764c0540033,5,ed37e9f7224fd0b8945f6424cb77c0a60165,74,Female,True,Bachelor,LT 10,Servant,Shenzhen,114.02628505010055,22.547586890823265
efb1d9266c548cb0febb98dda764c0540033,6,1e71d53224ccf064162887a56e52aa960166,61,Male,True,Junior Middle School and Below,15-20,Company Common Employee,Shenzhen,114.06032001894629,22.553070334133807
efb1d9266c548cb0febb98dda764c0540033,7,4c0eed993640b22e954b1c7952cbee9b0167,22,Male,True,Vocational College,30-50,Company Manager,Shenzhen,114.04170192703087,22.547650114108983
efb1d9266c548cb0febb98dda764c0540033,8,35ad65c3095dbc803a9f0baf21f6bf1f0168,73,Female,True,Vocational College,nan,Primary / Middle School Student,Shenzhen,114.05804057437004,22.54755893993475
89d9de4160a1ec985cbe87978af0c1450034,1,6230bbe2f5a054c61cf0f76281ce5c0d0169,5,Female,True,nan,GT 50,Primary / Middle School Student,Shenzhen,114.05290005121313,22.57106413965023
89d9de4160a1ec985cbe87978af0c1450034,2,154de39f4a40732fa1bc7956f01df6410170,24,Female,True,nan,30-50,Company Business Personnel,Shenzhen,114.0538860114508,22.54912945649459
89d9de4160a1ec985cbe87978af0c1450034,3,23f9a4075a06849e5d23d438dff1c1c40171,48,Male,True,Senior Middle School,10-15,Company Manager,Shenzhen,114.08944162015707,22.55295589203988
89d9de4160a1ec985cbe87978af0c1450034,4,6d961eb05958ec8f3244b33d39ff10390172,51,Male,False,Ph.D,30-50,Civil Servant,Shenzhen,114.06226120412735,22.53883245867829
c61bc976b33b73a8f9c30d8ac32e89800035,1,3ec10ad9864a4d1eff4ed2ac2dbe46540173,14,Male,False,Vocational College,30-50,Primary / Middle School Student,Shenzhen,114.06836173266709,22.54669440352167
c61bc976b33b73a8f9c30d8ac32e89800035,2,7fc3e5ae8e71775611e8960e029a08620174,19,Female,False,Vocational College,15-20,Health Worker,Shenzhen,114.05960369106285,22.54859432113255
c61bc976b33b73a8f9c30d8ac32e89800035,3,ee4371b3a1c3f1c0c1b88e587c0db6190175,30,Male,False,Junior Middle School and Below,GT 50,Company Common Employee,Shenzhen,114.05103158563914,22.550996439557228
c61bc976b33b73a8f9c30d8ac32e89800035,4,cbd3834c1564241f60ea0a9d0ef8b0e80176,10,Female,True,Senior Middle School,LT 10,Retired,,,
c61bc976b33b73a8f9c30d8ac32e89800035,5,580aedafc2e73c7ba32139e7ebd847900177,11,Male,False,Secondary Vocational School,30-50,Driver / Delivery Worker,Shenzhen,116.65635513246795,40.354452368322676
c61bc976b33b73a8f9c30d8ac32e89800035,6,c0c37d278d3df8362bac4e9e794446600178,18,Female,False,Junior Middle School and Below,20-30,Civil Servant,Shenzhen,114.05928753530615,22.54363871831725
c61bc976b33b73a8f9c30d8ac32e89800035,7,580ca75dde33c173c8f9a70a6c3b9b950179,32,Female,False,Junior Middle School and Below,nan,Health Worker,Shenzhen,114.06193151944812,22.54893777893761
7f12d6d5c47512f1a91fb6680982535a0036,1,fc03b898f1fb9834808534e3063510ed0180,13,Female,False,Bachelor,GT 50,Free Occupation,Shenzhen,114.05397671796905,22.5567474200063
7f12d6d5c47512f1a91fb6680982535a0036,2,27699a266dd42c0bdec96be8c0f7e1690181,61,Female,False,nan,GT 50,Driver / Delivery Worker,Shenzhen,114.06032001894629,22.553070334133807
7f12d6d5c47512f1a91fb6680982535a0036,3,eebe30ca28cf641bba87fc704188ac700182,14,Female,True,Master,nan,Company Business Personnel,Shenzhen,114.0538788039542,22.547076659616852
7f12d6d5c47512f1a91fb6680982535a0036,4,5ff896d6c22f687621f0416213a332ca0183,45,Female,False,Senior Middle School,LT 10,Company Business Personnel,Shenzhen,114.04756220344092,22.55806852340446
7f12d6d5c47512f1a91fb6680982535a0036,5,bc575b5129920ac8b4a16c5bb913f6b90184,63,Male,False,Bachelor,nan,Company Business Personnel,Shenzhen,113.95970383945264,22.539299533060365
e81bb163cb92ad6ffa1332caf88842350037,1,c2b0033edd7b86b154fdb4bca7d435ca0185,24,Female,True,Secondary Vocational School,10-15,Civil Servant,Shenzhen,114.06633084007385,22.536507131695558
e81bb163cb92ad6ffa1332caf88842350037,2,ccf0119e50c7bbf62f62e487b97e4d160186,39,Male,True,Junior Middle School and Below,LT 10,Free Occupation,Shenzhen,114.11132064918866,22.567938432594854
71259944d502def83f3efb3c590ffc730038,1,ef72a7f634ee9b462a61e69375ef005a0187,5,Male,False,Secondary Vocational School,nan,Teacher,Shenzhen,114.05973750580635,22.55117756873358
71259944d502def83f3efb3c590ffc730038,2,361dc4eceb3c259990c8b3b6a0ebd4b10188,6,Male,False,Ph.D,15-20,Health Worker,Shenzhen,114.04756220344092,22.55806852340446
71259944d502def83f3efb3c590ffc730038,3,8488d6a43d079cd20a1181a38dd2e5e70189,72,Female,True,Master,LT 10,University Student,Shenzhen,114.04148890975958,22.54728057016992
71259944d502def83f3efb3c590ffc730038,4,e04af9557fdb2392e58b3303c8817d230190,31,Male,True,Master,15-20,Self-Employed Worker,Shenzhen,114.11132064918866,22.567938432594854
71259944d502def83f3efb3c590ffc730038,5,3ec10ad9864a4d1eff4ed2ac2dbe46540191,38,Female,False,nan,GT 50,Company Manager,Shenzhen,114.06032001894629,22.553070334133807
71259944d502def83f3efb3c590ffc730038,6,889fb7926f1dceac803cdc2e291d8d100192,26,Male,False,Bachelor,30-50,Company Common Employee,Shenzhen,113.94609136493686,22.522951744854122
71259944d502def83f3efb3c590ffc730038,7,a79ef919d88c89ea903fafa7629afcfd0193,15,Female,True,Junior Middle School and Below,10-15,Teacher,Shenzhen,114.0406797689008,22.56155211867787
a381b19428f6b9b5d2118a40461e89f00039,1,8d128cdca8d526ec556facb170ce59a00194,76,Male,True,Secondary Vocational School,GT 50,Retired,,,
a381b19428f6b9b5d2118a40461e89f00039,2,5755db110581b7897d4f92695e08e4660195,46,Male,True,Secondary Vocational School,GT 50,nan,Shenzhen,114.0538090898348,22.54782767504457
a381b19428f6b9b5d2118a40461e89f00039,3,1ae60b99bc2212ff806f470f9b3951380196,5,Male,True,Junior Middle School and Below,GT 50,Company Business Personnel,Shenzhen,114.07390761715534,22.55290079091845
a381b19428f6b9b5d2118a40461e89f00039,4,f67dbf87bc24e18af2dd6639d74271fc0197,6,Female,False,Secondary Vocational School,30-50,Company Business Personnel,Shenzhen,113.95928894744179,22.536186572044482
a381b19428f6b9b5d2118a40461e89f00039,5,19e762f43fa88ae07b28cab74547b2790198,30,Male,False,Ph.D,LT 10,Primary / Middle School Student,Shenzhen,114.06209138545168,22.550842113050976
3ed045d2c2b144bf0fad15490395afeb0040,1,7fab78c45e4ab04b8e5f4d5418dfc3a90199,8,Male,False,nan,GT 50,Unemployment,,,
3ed045d2c2b144bf0fad15490395afeb0040,2,28f9e3360ca6b8e5bc46e21c0fa8d0990200,57,Female,False,Ph.D,10-15,Company Business Personnel,Shenzhen,114.04148890975958,22.54728057016992
0bb5d008e85d0066af5c3521cf8e02790041,1,036ed81af18468d82c2b502d2979f5b10201,74,Female,True,Bachelor,15-20,Primary / Middle School Student,Shenzhen,114.03869930505054,22.55325981111097
0bb5d008e85d0066af5c3521cf8e02790041,2,4c0eed993640b22e954b1c7952cbee9b0202,46,Female,False,Ph.D,15-20,Servant,Shenzhen,114.09400618450243,22.54726951266096
0bb5d008e85d0066af5c3521cf8e02790041,3,b99981f21dcf023a6aebdaa1a7c88f1c0203,14,Male,True,Ph.D,30-50,Primary / Middle School Student,Shenzhen,114.06734619608991,22.64962149322865
c4e44248f5c70fa56e2ecaca4528bdf10042,1,2485a7c04127342dcef6e03939538a9a0204,82,Female,False,Bachelor,nan,nan,Shenzhen,114.0550308763088,22.5520473863623
c4e44248f5c70fa56e2ecaca4528bdf10042,2,d5ce66cfb4fd511fbc685802431ae4b70205,76,Female,False,Vocational College,15-20,Company Manager,Shenzhen,114.0538860114508,22.54912945649459
c4e44248f5c70fa56e2ecaca4528bdf10042,3,2d7958a80600a5d04081a69a55e11f1f0206,68,Female,False,Senior Middle School,20-30,Retired,,,
c4e44248f5c70fa56e2ecaca4528bdf10042,4,dbbfcc97a640a82313c6cea1822a011e0207,32,Female,True,Master,nan,University Student,Shenzhen,114.09099897071465,22.547848488679122
fe21d356604461e98c773fcba59c7b7c0043,1,3f2d0530ac1f8f2b22657f95c475e77a0208,71,Female,True,Secondary Vocational School,LT 10,Company Manager,Shenzhen,114.03869930505054,22.55325981111097
fe21d356604461e98c773fcba59c7b7c0043,2,5e801313dcc8cdbcc3ab6a894a36b88e0209,68,Male,False,Junior Middle School and Below,LT 10,Free Occupation,Shenzhen,114.04170192703087,22.547650114108983
fe21d356604461e98c773fcba59c7b7c0043,3,74730db427b7e848aab51cfec54385720210,82,Female,False,Ph.D,30-50,Self-Employed Worker,Shenzhen,114.03347549370498,22.537678019033432
fe21d356604461e98c773fcba59c7b7c0043,4,0e54fd89e9957f8f704aa465b70e0e640211,70,Male,True,Secondary Vocational School,30-50,University Student,Shenzhen,114.07691578565992,22.5562558785296
fe21d356604461e98c773fcba59c7b7c0043,5,8f60ba00cd13590b4fc2bb39b623e3e00212,18,Male,False,Master,LT 10,Company Common Employee,Shenzhen,114.006938563966,22.547862670127405
fe21d356604461e98c773fcba59c7b7c0043,6,7e258a06c6cd175438d4f41e7f56785a0213,23,Male,False,Ph.D,nan,Free Occupation,Shenzhen,114.0538860114508,22.54912945649459
81be4535b3c955f9ebc4610cb57cda060044,1,4c291368d9fa3f2224bc0f024dffeabe0214,3,Female,False,Junior Middle School and Below,LT 10,Unemployment,,,
81be4535b3c955f9ebc4610cb57cda060044,2,98937539caa86c225428c561087812210215,18,Male,False,Junior Middle School and Below,30-50,Company Business Personnel,Shenzhen,114.06032001894629,22.553070334133807
8f09e7cdcf42f01e09614c1f785c018a0045,1,b7d8ae6675fb0d0d0e122f0cb8ef10640216,37,Female,True,Bachelor,30-50,Primary / Middle School Student,Shenzhen,114.0538090898348,22.54782767504457
8f09e7cdcf42f01e09614c1f785c018a0045,2,3f2d0530ac1f8f2b22657f95c475e77a0217,81,Female,True,Bachelor,20-30,Company Business Personnel,Shenzhen,114.07138917298607,22.552948011560673
8f09e7cdcf42f01e09614c1f785c018a0045,3,cafdc40259f40ed336bcf3184d9ea2d60218,24,Female,False,Senior Middle School,GT 50,Company Manager,Shenzhen,114.06032001894629,22.553070334133807
8f09e7cdcf42f01e09614c1f785c018a0045,4,e81c0b886bbcaa6b562693dd848be4a50219,18,Male,False,Junior Middle School and Below,20-30,Servant,Shenzhen,114.0550316431762,22.547514351420087
8f09e7cdcf42f01e09614c1f785c018a0045,5,8eb4005a509f57e2eadb976a8a6a6a9f0220,39,Female,True,Master,GT 50,Free Occupation,Shenzhen,114.06032001894629,22.553070334133807
5ccafe03fc963b4d3412a53dfe0ab9180046,1,2ec51ddd40c8c7eb621636a7873ee8cc0221,64,Male,True,Master,LT 10,Driver / Delivery Worker,Shenzhen,114.05397671796905,22.5567474200063
5ccafe03fc963b4d3412a53dfe0ab9180046,2,0a59f607a7d9003755661cbfac224ba70222,44,Male,True,nan,20-30,Company Common Employee,Shenzhen,114.0550316431762,22.547514351420087
5ccafe03fc963b4d3412a53dfe0ab9180046,3,e4118eb7ab071719c7142a8511538f380223,51,Female,False,Bachelor,nan,Company Common Employee,Shenzhen,114.06032001894629,22.553070334133807
5ccafe03fc963b4d3412a53dfe0ab9180046,4,9470470f623c1efd5b0292300eff567b0224,74,Male,True,Junior Middle School and Below,10-15,Retired,,,
5ccafe03fc963b4d3412a53dfe0ab9180046,5,6a3405c3beb85a5457bee30bbe09297e0225,65,Female,False,Ph.D,15-20,Driver / Delivery Worker,Shenzhen,114.02728338710052,22.550335298247127
98fe6e5aab03c740a29eef9936eba4890047,1,6a3405c3beb85a5457bee30bbe09297e0226,81,Female,True,nan,GT 50,Driver / Delivery Worker,Shenzhen,114.07105612705769,22.53743996276001
98fe6e5aab03c740a29eef9936eba4890047,2,b56dbf5d00738a8b8f6ef99b6f033de20227,63,Male,True,Bachelor,15-20,Company Business Personnel,Shenzhen,114.06382935011015,22.54387510914248
98fe6e5aab03c740a29eef9936eba4890047,3,e448d928792d4eb381d4284b5c1fcbce0228,53,Male,False,Secondary Vocational School,15-20,Retired,,,
98fe6e5aab03c740a29eef9936eba4890047,4,ed37e9f7224fd0b8945f6424cb77c0a60229,76,Female,True,Ph.D,15-20,Self-Employed Worker,Shenzhen,114.058595312081,22.517711869601026
98fe6e5aab03c740a29eef9936eba4890047,5,497f4a7033dea1a8faa7430e524874f60230,72,Female,True,Vocational College,LT 10,Unemployment,,,
98fe6e5aab03c740a29eef9936eba4890047,6,7623db2e6861df5ffe5789fdba1cedcd0231,90,Male,True,Senior Middle School,GT 50,Company Manager,Shenzhen,114.06032001894629,22.553070334133807
98fe6e5aab03c740a29eef9936eba4890047,7,cfa0921981d23609b497b353a00245d20232,54,Male,False,Junior Middle School and Below,30-50,Self-Employed Worker,Shenzhen,114.0457952827031,22.54702090171234
98fe6e5aab03c740a29eef9936eba4890047,8,cda523b024435b3ba3b62528a81b4d290233,30,Female,False,nan,LT 10,Company Manager,Shenzhen,114.05928753530615,22.54363871831725
fef964f172285a7e09047f664b81809d0048,1,ee4371b3a1c3f1c0c1b88e587c0db6190234,68,Male,False,Junior Middle School and Below,10-15,Primary / Middle School Student,Shenzhen,114.0636147222572,22.539917694273683
fef964f172285a7e09047f664b81809d0048,2,0a315adcda4c237a34be75ae96472feb0235,24,Male,False,Junior Middle School and Below,LT 10,Unemployment,,,
fef964f172285a7e09047f664b81809d0048,3,ccaa9716e94d230d3046023a330037b90236,47,Female,False,Bachelor,30-50,nan,Shenzhen,114.03637999272426,22.541684161603733
fef964f172285a7e09047f664b81809d0048,4,238eb64865f9e5477f0a300f231b046a0237,49,Male,True,Master,GT 50,Civil Servant,Shenzhen,114.04148890975958,22.54728057016992
fef964f172285a7e09047f664b81809d0048,5,41f41017a4946def0a29f361d6e9c02b0238,38,Male,True,Junior Middle School and Below,30-50,Servant,Shenzhen,114.06193151944812,22.54893777893761
fef964f172285a7e09047f664b81809d0048,6,6a23c6ec72011e1bdae2e3f577c94f730239,41,Female,False,Secondary Vocational School,10-15,Free Occupation,Shenzhen,114.06032001894629,22.553070334133807
fef964f172285a7e09047f664b81809d0048,7,b8b806124a1e829589abe6d79a70ab560240,42,Male,True,Vocational College,10-15,Company Manager,Shenzhen,114.0692276950588,22.53986337026175
fef964f172285a7e09047f664b81809d0048,8,1c9ece03238c8b8ff769d768d6c263e50241,61,Male,True,Vocational College,GT 50,University Student,Shenzhen,114.02886770759865,22.536587338672643
fef964f172285a7e09047f664b81809d0048,9,6c55dbba5f52a36df529316889c0cd540242,47,Male,False,Junior Middle School and Below,nan,Servant,Shenzhen,114.0636147222572,22.539917694273683
bf621e01022ef4b0738c4fff33fba2ab0049,1,a8fe5e8ce035b3e4bbd1b99f7955c08c0243,67,Female,True,Master,10-15,Teacher,Shenzhen,114.0550316431762,22.547514351420087
bf621e01022ef4b0738c4fff33fba2ab0049,2,9fe12be2d7ecba2c9d598d5143caf5300244,16,Female,False,nan,10-15,Primary / Middle School Student,Shenzhen,114.0620771717006,22.543057222193603
bf621e01022ef4b0738c4fff33fba2ab0049,3,ca2f64ceebc401e8026d7f5c83249c220245,24,Male,True,Junior Middle School and Below,15-20,Teacher,Shenzhen,114.06144195663558,22.53892247001041
b4ae258848030535c6dd6175106fc07a0050,1,29996bcd3c1c4adec8c88d86d49b8df80246,6,Female,False,nan,GT 50,Teacher,Shenzhen,113.91622457327284,22.566192020185238
b4ae258848030535c6dd6175106fc07a0050,2,c4e52fb53080cc01714c48f75d6ae05a0247,53,Male,False,Master,30-50,Unemployment,,,
b4ae258848030535c6dd6175106fc07a0050,3,a79ef919d88c89ea903fafa7629afcfd0248,77,Male,False,Junior Middle School and Below,15-20,Unemployment,,,
b4ae258848030535c6dd6175106fc07a0050,4,096852a1f2ff0cefd68863318d199b350249,52,Male,False,Master,20-30,nan,Shenzhen,114.06226120412735,22.53883245867829
434c2eb5ba1ac345faf274359a78acf20051,1,eebe30ca28cf641bba87fc704188ac700250,6,Female,True,Bachelor,nan,Retired,,,
434c2eb5ba1ac345faf274359a78acf20051,2,84c5b981fb628de181187fbacb3793de0251,4,Female,False,Ph.D,LT 10,Unemployment,,,
434c2eb5ba1ac345faf274359a78acf20051,3,f67dbf87bc24e18af2dd6639d74271fc0252,37,Female,False,Ph.D,10-15,Company Business Personnel,Shenzhen,114.06193151944812,22.54893777893761
434c2eb5ba1ac345faf274359a78acf20051,4,1ae60b99bc2212ff806f470f9b3951380253,71,Male,True,Ph.D,GT 50,Teacher,Shenzhen,114.0505224239246,22.550688108656765
434c2eb5ba1ac345faf274359a78acf20051,5,238eb64865f9e5477f0a300f231b046a0254,25,Female,False,Junior Middle School and Below,nan,Teacher,Shenzhen,113.93007435250841,22.515361970411394
434c2eb5ba1ac345faf274359a78acf20051,6,c48cd7695485128a04c2f47a89db4faf0255,35,Female,False,Vocational College,GT 50,Driver / Delivery Worker,Shenzhen,114.0505224239246,22.550688108656765
434c2eb5ba1ac345faf274359a78acf20051,7,0c646ad58ab63cac08524adae0c956700256,7,Female,False,Senior Middle School,20-30,Retired,,,
434c2eb5ba1ac345faf274359a78acf20051,8,b98346aeb01508939d3af99aa4437f940257,74,Female,True,Master,nan,Retired,,,
7c3d2bd6f146491c484182eb885649660052,1,b8f6d4911efc7f5f66b7fa8be9ef65a80258,29,Female,True,Senior Middle School,20-30,nan,Shenzhen,114.07691578565992,22.5562558785296
7c3d2bd6f146491c484182eb885649660052,2,64d86f885f7b133d90be1014787c9b9d0259,68,Male,False,Master,GT 50,Civil Servant,Shenzhen,114.05122960777264,22.551037026159676
7c3d2bd6f146491c484182eb885649660052,3,dd569c4e1842922207d4f7358ee10a3a0260,11,Female,True,Junior Middle School and Below,15-20,Company Common Employee,Shenzhen,113.94087048845492,22.519358760770274
7c3d2bd6f146491c484182eb885649660052,4,b56dbf5d00738a8b8f6ef99b6f033de20261,32,Female,False,Senior Middle School,20-30,Health Worker,Shenzhen,113.94087048845492,22.519358760770274
7c3d2bd6f146491c484182eb885649660052,5,6a3405c3beb85a5457bee30bbe09297e0262,67,Male,False,Secondary Vocational School,20-30,Company Common Employee,Shenzhen,114.24322625973795,22.563340497804003
7c3d2bd6f146491c484182eb885649660052,6,375e46fad42a9f94f99ae9eab881f99a0263,19,Female,False,Junior Middle School and Below,10-15,Driver / Delivery Worker,Shenzhen,114.06032001894629,22.553070334133807
7c3d2bd6f146491c484182eb885649660052,7,ecc3d3209578aa5b3d8b5e415e4177b90264,77,Female,False,Junior Middle School and Below,nan,University Student,Shenzhen,113.95970383945264,22.539299533060365
727118a8a9794732f1e06e9653a0f5680053,1,dd211797a4090ac45b3aeb64142907a10265,82,Female,True,Bachelor,nan,Health Worker,Shenzhen,114.05235417962759,22.5461631659021
727118a8a9794732f1e06e9653a0f5680053,2,e7b2ce2db58bc73e2db31d1e078cf6c20266,17,Female,True,Junior Middle School and Below,GT 50,Teacher,Shenzhen,114.07390761715534,22.55290079091845
727118a8a9794732f1e06e9653a0f5680053,3,5cf4920c05998a1759493083bccaf73d0267,13,Female,True,Ph.D,nan,Driver / Delivery Worker,Shenzhen,113.95061991385792,22.55300509195057
727118a8a9794732f1e06e9653a0f5680053,4,9642c2d4625647fcd9f25ddafec3da3f0268,31,Male,True,Vocational College,10-15,Driver / Delivery Worker,Shenzhen,114.02886770759865,22.536587338672643
727118a8a9794732f1e06e9653a0f5680053,5,16bb96cc082f32b0c8a63656b052427b0269,4,Female,False,Senior Middle School,LT 10,University Student,Shenzhen,114.09099897071465,22.547848488679122
727118a8a9794732f1e06e9653a0f5680053,6,e448d928792d4eb381d4284b5c1fcbce0270,75,Female,True,Vocational College,15-20,Teacher,Shenzhen,114.06633084007385,22.536507131695558
727118a8a9794732f1e06e9653a0f5680053,7,e448d928792d4eb381d4284b5c1fcbce0271,66,Female,False,Senior Middle School,LT 10,nan,Shenzhen,114.05425939154266,22.546482570574888
06c99e6f04b4894dc65dcad39145ae8a0054,1,580ca75dde33c173c8f9a70a6c3b9b950272,29,Female,True,Secondary Vocational School,15-20,Self-Employed Worker,Shenzhen,114.04587030216057,22.546914852859263
06c99e6f04b4894dc65dcad39145ae8a0054,2,0bca83726a105a1df4e29f991712fb220273,55,Male,True,Master,20-30,Retired,,,
06c99e6f04b4894dc65dcad39145ae8a0054,3,c161e213764b3b71369f42a6ffd297a90274,19,Male,False,Junior Middle School and Below,15-20,Teacher,Shenzhen,114.01280196991682,22.542243896045534
06c99e6f04b4894dc65dcad39145ae8a0054,4,0c4e629c60c00fd9d51d3a5340c894920275,60,Female,True,Bachelor,20-30,Civil Servant,Shenzhen,114.06633084007385,22.536507131695558
06c99e6f04b4894dc65dcad39145ae8a0054,5,19e762f43fa88ae07b28cab74547b2790276,36,Female,True,nan,30-50,Driver / Delivery Worker,Shenzhen,114.06226120412735,22.53883245867829
06c99e6f04b4894dc65dcad39145ae8a0054,6,6c55dbba5f52a36df529316889c0cd540277,39,Male,False,Bachelor,nan,Teacher,Shenzhen,114.06032001894629,22.553070334133807
06c99e6f04b4894dc65dcad39145ae8a0054,7,37eda27da14db28da171a7fd7111fc510278,38,Male,False,Senior Middle School,LT 10,Servant,Shenzhen,114.07390761715534,22.55290079091845
06c99e6f04b4894dc65dcad39145ae8a0054,8,7fc3e5ae8e71775611e8960e029a08620279,17,Female,False,nan,nan,Company Common Employee,Shenzhen,114.02886770759865,22.536587338672643
06c99e6f04b4894dc65dcad39145ae8a0054,9,74ea20e6ed158f71f872b5df4ef24fd10280,17,Female,True,Master,GT 50,Company Manager,Shenzhen,114.02933328487222,22.752920845997117
06c99e6f04b4894dc65dcad39145ae8a0054,10,227a1c5b72d59026b8f83ab5db8850530281,10,Male,True,Ph.D,10-15,Unemployment,,,
06c99e6f04b4894dc65dcad39145ae8a0054,11,b35fbe389357e7ad40104843976859000282,30,Male,True,Junior Middle School and Below,15-20,Company Manager,Shenzhen,114.058595312081,22.517711869601026
06c99e6f04b4894dc65dcad39145ae8a0054,12,361dc4eceb3c259990c8b3b6a0ebd4b10283,28,Female,True,Secondary Vocational School,nan,Health Worker,Shenzhen,114.05966074432344,22.548506960702767
06c99e6f04b4894dc65dcad39145ae8a0054,13,e89a30475536d74a76600f85c94b4d530284,19,Male,False,Ph.D,20-30,Self-Employed Worker,Shenzhen,113.9365367908754,22.538495155865863
c5b5a87378f062e2cb13f52b0ba4ac150055,1,ee03c328f83854ba9c379fbbe32c62f90285,77,Male,False,Ph.D,GT 50,Self-Employed Worker,Shenzhen,114.24322625973795,22.563340497804003
c61bc976b33b73a8f9c30d8ac32e89800056,1,5325acbfb00fdcc8588e1a6fe870782d0286,27,Female,True,Master,20-30,Teacher,Shenzhen,114.06382935011015,22.54387510914248
c61bc976b33b73a8f9c30d8ac32e89800056,2,34c12f7cb0e6b337bcb1280e149a99f00287,29,Female,False,nan,20-30,Company Business Personnel,Shenzhen,114.06382935011015,22.54387510914248
c61bc976b33b73a8f9c30d8ac32e89800056,3,c0c37d278d3df8362bac4e9e794446600288,30,Male,False,Bachelor,20-30,Self-Employed Worker,Shenzhen,114.06032001894629,22.553070334133807
c61bc976b33b73a8f9c30d8ac32e89800056,4,85a60cb107e0900c735b4fc83164c4cc0289,47,Female,True,nan,15-20,Civil Servant,Shenzhen,114.05679519088585,22.54128772987797
727118a8a9794732f1e06e9653a0f5680057,1,a0c0132676a053428d48af6b91f1fa270290,32,Female,True,Junior Middle School and Below,30-50,Health Worker,Shenzhen,114.035484634645,22.6404819758866
727118a8a9794732f1e06e9653a0f5680057,2,88f52345eb2f53bcf090278029dca3b20291,34,Male,True,Senior Middle School,LT 10,Unemployment,,,
727118a8a9794732f1e06e9653a0f5680057,3,72f85a14d0d085452737be2de8a2ed830292,11,Female,True,Secondary Vocational School,15-20,University Student,Shenzhen,114.2500202217322,22.72066976565495
727118a8a9794732f1e06e9653a0f5680057,4,946aabd3f7dbb971c5f0f576a41f2d6b0293,29,Male,False,Vocational College,20-30,Retired,,,
