HH_ID,Person_ID,Trip_ID,Trip_Purpose,From_Time,Main_Mode,In-Vehicle Persons,To_Time,Trip_Dist,From_TAZ,To_TAZ,From_City,To_City,From_lng,From_lat,To_lng,To_lat
56c7b2eed30fcc9f71ef2f8a9847a1b90024,00729d990efe06f8b80e19ce6cde7c870118,3,Shopping,21:00,Company Car,,22:00,7.181567,1cd3882394520876dc88d1472aa2a93f,f8f5161cf94df05793592f5fab95138b,Shenzhen,Shenzhen,114.0417770280362,22.559871917027817,113.986828408353,22.564045625435504
b4ae258848030535c6dd6175106fc07a0025,28f9e3360ca6b8e5bc46e21c0fa8d0990119,1,Business,06:25,Shared Bike,,10:40,16.849269,43dd49b4fdb9bede653e94468ff8df1e,5055cbf43fac3f7e2336b27310f0b9ef,Shenzhen,Shenzhen,114.02738149762922,22.549666373810084,114.05869010101034,22.566974980569906
b4ae258848030535c6dd6175106fc07a0025,28f9e3360ca6b8e5bc46e21c0fa8d0990119,2,Others,13:30,Shared Bike,,15:30,3.729224,cd89fef7ffdd490db800357f47722b20,708f3cf8100d5e71834b1db77dfa15d6,Shenzhen,Shenzhen,114.05869010101034,22.566974980569906,114.04373712387337,22.56756208782286
b4ae258848030535c6dd6175106fc07a0025,28f9e3360ca6b8e5bc46e21c0fa8d0990119,3,Go Back to Workplace / School,18:35,Taxi,,18:55,15.653585000000001,814a9c18f5abff398787c9cfcbf3d80c,a58337d1b8c98bf3225186673be3407b,Shenzhen,Shenzhen,114.04373712387337,22.56756208782286,114.06226120412735,22.53883245867829
b4ae258848030535c6dd6175106fc07a0025,28f9e3360ca6b8e5bc46e21c0fa8d0990119,4,Shopping,19:50,Metro,,23:55,4.2747779999999995,bd4d08cd70f4be1982372107b3b448ef,390e982518a50e280d8e2b535462ec1f,Shenzhen,Shenzhen,114.06226120412735,22.53883245867829,114.03912594479344,22.560289815067964
b4ae258848030535c6dd6175106fc07a0025,3041db73fab7bde9daad0183baabbca80120,1,Business,00:10,Online Bus Hailing,,01:30,5.228187999999999,c92a10324374fac681719d63979d00fe,5d616dd38211ebb5d6ec52986674b6e4,Shenzhen,Shenzhen,114.02738149762922,22.549666373810084,114.04467476105877,22.551443201401817
b4ae258848030535c6dd6175106fc07a0025,3041db73fab7bde9daad0183baabbca80120,2,Go Back to Workplace / School,07:40,Private Car (Shared Ride),,12:05,3.210147,f8f5161cf94df05793592f5fab95138b,84d2004bf28a2095230e8e14993d398d,Shenzhen,Shenzhen,114.04467476105877,22.551443201401817,114.05804057437004,22.547558939934746
b4ae258848030535c6dd6175106fc07a0025,3041db73fab7bde9daad0183baabbca80120,3,Go to Hospital,13:25,Taxi,,14:30,1.40475,ea6b2efbdd4255a9f1b3bbc6399b58f4,1579779b98ce9edb98dd85606f2c119d,Shenzhen,Shenzhen,114.05804057437004,22.547558939934746,114.12403321712192,22.546050223287764
b4ae258848030535c6dd6175106fc07a0025,3041db73fab7bde9daad0183baabbca80120,4,Pick up,19:00,Metro,,20:15,34.907164,4a08142c38dbe374195d41c04562d9f8,ebd6d2f5d60ff9afaeda1a81fc53e2d0,Shenzhen,Shenzhen,114.12403321712192,22.546050223287764,114.07691578565992,22.5562558785296
b4ae258848030535c6dd6175106fc07a0025,78a59cfe523f7bbacbc146522eff441a0125,1,Shopping,06:45,Walk,,06:55,4.353733,814a9c18f5abff398787c9cfcbf3d80c,5055cbf43fac3f7e2336b27310f0b9ef,Shenzhen,Shenzhen,114.02738149762922,22.549666373810084,114.05481088349941,22.54716650910207
b4ae258848030535c6dd6175106fc07a0025,78a59cfe523f7bbacbc146522eff441a0125,2,Commuting,11:20,Bike,,15:55,0.839626,7ea4e7fcdc6aff2777bd594a3754e02a,a10a26631d45928cb8be4ebabbee8b8d,Shenzhen,Shenzhen,114.05481088349941,22.54716650910207,114.06382935011015,22.54387510914248
b4ae258848030535c6dd6175106fc07a0025,78a59cfe523f7bbacbc146522eff441a0125,3,Entertainment,17:25,Private Car (Shared Ride),,18:25,1.527212,e84401ad27c4cfb9815776eb9432ff17,84d2004bf28a2095230e8e14993d398d,Shenzhen,Shenzhen,114.06382935011015,22.54387510914248,114.06358776484885,22.55212010653516
b4ae258848030535c6dd6175106fc07a0025,78a59cfe523f7bbacbc146522eff441a0125,4,Pick up,18:35,Private Car (Driving),,21:20,0.968694,f8c0c968632845cd133308b1a494967f,a0e2a2c563d57df27213ede1ac4ac780,Shenzhen,Shenzhen,114.06358776484885,22.55212010653516,114.06209138545168,22.550842113050976
b4ae258848030535c6dd6175106fc07a0025,ed37e9f7224fd0b8945f6424cb77c0a60126,1,Pick up,08:00,Online Bus Hailing,,16:00,1.165912,07811dc6c422334ce36a09ff5cd6fe71,d2a452edff079ca6980edcf54cc49945,Shenzhen,Shenzhen,114.02738149762922,22.549666373810084,114.06199022460724,22.55177158991461
b4ae258848030535c6dd6175106fc07a0025,ccf0119e50c7bbf62f62e487b97e4d160127,1,Pick up,12:00,Company Car,,16:40,2.707223,2d579dc29360d8bbfbb4aa541de5afa9,708f3cf8100d5e71834b1db77dfa15d6,Shenzhen,Shenzhen,114.02738149762922,22.549666373810084,114.01790573467164,22.551019772256193
b4ae258848030535c6dd6175106fc07a0025,4a1d77c4d5405457ddbecf0633fa49190128,1,Others,07:05,Metro,,08:00,21.223943,fed33392d3a48aa149a87a38b875ba4a,db576a7d2453575f29eab4bac787b919,Shenzhen,Shenzhen,114.02738149762922,22.549666373810084,114.06144195663558,22.53892247001041
b4ae258848030535c6dd6175106fc07a0025,4a1d77c4d5405457ddbecf0633fa49190128,2,Go Back to Workplace / School,09:20,Online Bus Hailing,,18:10,8.181564999999999,814a9c18f5abff398787c9cfcbf3d80c,021bbc7ee20b71134d53e20206bd6feb,Shenzhen,Shenzhen,114.06144195663558,22.53892247001041,114.05636957031652,22.56084111134197
b4ae258848030535c6dd6175106fc07a0025,4a1d77c4d5405457ddbecf0633fa49190128,3,Go Home,19:50,Private Car (Shared Ride),,20:35,5.778739,2387337ba1e0b0249ba90f55b2ba2521,84ddfb34126fc3a48ee38d7044e87276,Shenzhen,Shenzhen,114.05636957031652,22.56084111134197,113.9378775715225,22.532926533677703
b4ae258848030535c6dd6175106fc07a0025,4a1d77c4d5405457ddbecf0633fa49190128,4,Business,21:25,Online Bus Hailing,,22:30,4.2747779999999995,9185f3ec501c674c7c788464a36e7fb3,5d616dd38211ebb5d6ec52986674b6e4,Shenzhen,Shenzhen,113.9378775715225,22.532926533677703,114.05204331810269,22.54703890164441
b4ae258848030535c6dd6175106fc07a0025,b99981f21dcf023a6aebdaa1a7c88f1c0129,1,Visiting Friends,00:00,Bike,,07:05,11.007923,71e09b16e21f7b6919bbfc43f6a5b2f0,5d616dd38211ebb5d6ec52986674b6e4,Shenzhen,Shenzhen,114.02738149762922,22.549666373810084,114.05108585822443,22.551864027508987
b4ae258848030535c6dd6175106fc07a0025,b99981f21dcf023a6aebdaa1a7c88f1c0129,2,Go to School,11:20,Private Car (Driving),,11:30,4.353733,a10a26631d45928cb8be4ebabbee8b8d,ebd6d2f5d60ff9afaeda1a81fc53e2d0,Shenzhen,Shenzhen,114.05108585822443,22.551864027508987,113.88133412788177,22.60142937142105
b4ae258848030535c6dd6175106fc07a0025,b99981f21dcf023a6aebdaa1a7c88f1c0129,3,Go Back to Workplace / School,11:35,Private Car (Shared Ride),,12:00,1.512208,d8700cbd38cc9f30cecb34f0c195b137,93d65641ff3f1586614cf2c1ad240b6c,Shenzhen,Shenzhen,113.88133412788177,22.60142937142105,114.0636147222572,22.539917694273683
b4ae258848030535c6dd6175106fc07a0025,b99981f21dcf023a6aebdaa1a7c88f1c0129,4,Others,19:30,Metro,,19:50,12.49793,1579779b98ce9edb98dd85606f2c119d,23d2e1578544b172cca332ff74bddf5f,Shenzhen,Shenzhen,114.0636147222572,22.539917694273683,114.05031943540341,22.547019260030645
e81bb163cb92ad6ffa1332caf88842350026,de7ff11e9b18f9961e478f3a808f85850130,1,Go to Hospital,06:20,Bus,,07:10,14.082482999999998,2d579dc29360d8bbfbb4aa541de5afa9,471c75ee6643a10934502bdafee198fb,Shenzhen,Shenzhen,113.99594161107744,22.506093941723183,114.0505224239246,22.550688108656765
e81bb163cb92ad6ffa1332caf88842350026,de7ff11e9b18f9961e478f3a808f85850130,2,Go Home,09:40,E-Bike,,12:15,8.724811,7cce53cf90577442771720a370c3c723,93d65641ff3f1586614cf2c1ad240b6c,Shenzhen,Shenzhen,114.0505224239246,22.550688108656765,114.06358776484885,22.55212010653516
e81bb163cb92ad6ffa1332caf88842350026,de7ff11e9b18f9961e478f3a808f85850130,3,Shopping,12:45,Bus,,13:20,6.053431,58c54802a9fb9526cd0923353a34a7ae,3366297a637d4a3a358dfc6faad2fcf5,Shenzhen,Shenzhen,114.06358776484885,22.55212010653516,114.05862430046814,22.604541628650928
e81bb163cb92ad6ffa1332caf88842350026,7a8e0175c1d69b09f94e26770174d3370131,1,Others,08:20,Bus,,16:10,15.090585999999998,e84401ad27c4cfb9815776eb9432ff17,df4fe8a8bcd5c95cdb640aa9793bb32b,Shenzhen,Shenzhen,113.99594161107744,22.506093941723183,114.03686531449,22.537425867027025
e81bb163cb92ad6ffa1332caf88842350026,7a8e0175c1d69b09f94e26770174d3370131,2,Go to Hospital,17:30,Walk,,18:25,1.9059869999999999,43dd49b4fdb9bede653e94468ff8df1e,a74c3bae3e13616104c1b25f9da1f11f,Shenzhen,Shenzhen,114.03686531449,22.537425867027025,114.07291097444173,22.55196530118392
86f6cf71b8e31ef79963cba4dc16c1050027,5c0ee3873b173e9396d5afe127aefb180133,1,Visiting Friends,09:40,Bus,,11:10,17.874399,f3e52c300b822a8123e7ace55fe15c08,cfcd208495d565ef66e7dff9f98764da,Shenzhen,Shenzhen,114.04182774487651,22.54911164207174,114.006938563966,22.547862670127405
86f6cf71b8e31ef79963cba4dc16c1050027,5c0ee3873b173e9396d5afe127aefb180133,2,Shopping,15:35,Bus,,17:40,12.988154,f3f1fa1e4348bfbebdeee8c80a04c3b9,f3f1fa1e4348bfbebdeee8c80a04c3b9,Shenzhen,Shenzhen,114.006938563966,22.547862670127405,114.044095803204,22.549791956863533
86f6cf71b8e31ef79963cba4dc16c1050027,46292e50609d0a3c40c0b23d86d6cb5d0134,1,Others,10:20,E-Bike,,15:00,2.251166,2d579dc29360d8bbfbb4aa541de5afa9,cfcd208495d565ef66e7dff9f98764da,Shenzhen,Shenzhen,114.04182774487651,22.54911164207174,114.054983705996,22.552034528823572
86f6cf71b8e31ef79963cba4dc16c1050027,ce9e7a8a514f5b7f64b1075192d58baa0136,1,Business,06:55,Walk,,07:30,0.80028,d198bd736a97e7cecfdf8f4f2027ef80,20b5e1cf8694af7a3c1ba4a87f073021,Shenzhen,Shenzhen,114.04182774487651,22.54911164207174,113.97194393092865,22.563056066329647
86f6cf71b8e31ef79963cba4dc16c1050027,ce9e7a8a514f5b7f64b1075192d58baa0136,2,Visiting Friends,07:50,Online Bus Hailing,,12:10,4.628161,299a23a2291e2126b91d54f3601ec162,84ddfb34126fc3a48ee38d7044e87276,Shenzhen,Shenzhen,113.97194393092865,22.563056066329647,114.05235417962759,22.5461631659021
86f6cf71b8e31ef79963cba4dc16c1050027,ce9e7a8a514f5b7f64b1075192d58baa0136,3,Shopping,14:30,Private Car (Shared Ride),,14:40,21.624681,db576a7d2453575f29eab4bac787b919,1019c8091693ef5c5f55970346633f92,Shenzhen,Shenzhen,114.05235417962759,22.5461631659021,114.05425939154266,22.546482570574888
86f6cf71b8e31ef79963cba4dc16c1050027,ce9e7a8a514f5b7f64b1075192d58baa0136,4,Go Home,17:35,Shared Bike,,20:50,4.312621,ea6b2efbdd4255a9f1b3bbc6399b58f4,1cd3882394520876dc88d1472aa2a93f,Shenzhen,Shenzhen,114.05425939154266,22.546482570574888,114.05946699559514,22.53985242537625
86f6cf71b8e31ef79963cba4dc16c1050027,298185597a7528c161f35e75b3d734780140,1,Visiting Friends,12:40,Company Car,,13:05,2.8009150000000003,23d2e1578544b172cca332ff74bddf5f,5055cbf43fac3f7e2336b27310f0b9ef,Shenzhen,Shenzhen,114.04182774487651,22.54911164207174,114.06205970638732,22.54676943097155
86f6cf71b8e31ef79963cba4dc16c1050027,298185597a7528c161f35e75b3d734780140,2,Visiting Friends,13:30,Online Other Car Hailing,,16:05,5.807305,d860edd1dd83b36f02ce52bde626c653,ea6b2efbdd4255a9f1b3bbc6399b58f4,Shenzhen,Shenzhen,114.06205970638732,22.54676943097155,114.12403321712192,22.546050223287764
86f6cf71b8e31ef79963cba4dc16c1050027,298185597a7528c161f35e75b3d734780140,3,Others,18:35,Online Bus Hailing,,23:50,8.396825999999999,296472c9542ad4d4788d543508116cbc,20b5e1cf8694af7a3c1ba4a87f073021,Shenzhen,Shenzhen,114.12403321712192,22.546050223287764,118.74705043578636,32.02868994079099
c4e44248f5c70fa56e2ecaca4528bdf10028,e7b2ce2db58bc73e2db31d1e078cf6c20141,1,Entertainment,13:35,Shared Bike,,19:25,10.817824,bd4d08cd70f4be1982372107b3b448ef,a2137a2ae8e39b5002a3f8909ecb88fe,Shenzhen,Shenzhen,114.00473519844736,22.509566582030313,114.04373712387337,22.56756208782286
c4e44248f5c70fa56e2ecaca4528bdf10028,23993e219615659b6054f92a2daf01540142,1,Pick up,08:50,Metro,,16:05,14.938920999999999,e84401ad27c4cfb9815776eb9432ff17,84ddfb34126fc3a48ee38d7044e87276,Shenzhen,Shenzhen,114.00473519844736,22.509566582030313,114.07134053101471,22.690117238423706
c4e44248f5c70fa56e2ecaca4528bdf10028,23993e219615659b6054f92a2daf01540142,2,Pick up,19:20,Walk,,19:50,19.021919,5b5e6cc50cefa5e9f1f5ca272b136475,77f959f119f4fb2321e9ce801e2f5163,Shenzhen,Shenzhen,114.07134053101471,22.690117238423706,114.12789824853596,22.557811028608338
16f24df72a81d96ef0bf8417d1a4ff350029,388b87426f80fa682fc0f18f2ca71ff00144,1,Go to School,08:25,Taxi,,16:15,12.869074000000001,1e48c4420b7073bc11916c6c1de226bb,e327b1649d06bf74fceb4fe73f83bdba,Shenzhen,Shenzhen,114.02738149762922,22.549666373810084,114.05441810916746,22.551490133011146
16f24df72a81d96ef0bf8417d1a4ff350029,388b87426f80fa682fc0f18f2ca71ff00144,2,Shopping,18:15,Taxi,,19:30,21.384687,ce5140df15d046a66883807d18d0264b,db576a7d2453575f29eab4bac787b919,Shenzhen,Shenzhen,114.05441810916746,22.551490133011146,114.05210073743766,22.547857780289373
16f24df72a81d96ef0bf8417d1a4ff350029,388b87426f80fa682fc0f18f2ca71ff00144,3,Go Back to Workplace / School,19:45,Bus,,20:25,3.81146,fed33392d3a48aa149a87a38b875ba4a,89885ff2c83a10305ee08bd507c1049c,Shenzhen,Shenzhen,114.05210073743766,22.547857780289373,114.09400618450243,22.547269512660947
16f24df72a81d96ef0bf8417d1a4ff350029,d0ac56906f5637fdb2ed8e4d7b543cf90146,1,Visiting Friends,14:40,Bus,,15:55,6.055999,2d579dc29360d8bbfbb4aa541de5afa9,1019c8091693ef5c5f55970346633f92,Shenzhen,Shenzhen,114.02738149762922,22.549666373810084,114.05210073743766,22.547857780289373
16f24df72a81d96ef0bf8417d1a4ff350029,d0ac56906f5637fdb2ed8e4d7b543cf90146,2,Go Back to Workplace / School,17:15,Private Car (Shared Ride),,18:20,4.654266000000002,aebf7782a3d445f43cf30ee2c0d84dee,021bbc7ee20b71134d53e20206bd6feb,Shenzhen,Shenzhen,114.05210073743766,22.547857780289373,114.06226120412735,22.53883245867829
fe21d356604461e98c773fcba59c7b7c0030,72f85a14d0d085452737be2de8a2ed830148,1,Entertainment,06:55,E-Bike,,07:55,2.880311,65cc2c8205a05d7379fa3a6386f710e1,7cce53cf90577442771720a370c3c723,Shenzhen,Shenzhen,113.99912927894789,22.503231934311266,114.12432296270936,22.547539028198074
fe21d356604461e98c773fcba59c7b7c0030,72f85a14d0d085452737be2de8a2ed830148,2,Others,10:20,Metro,,11:10,5.394551,ce5140df15d046a66883807d18d0264b,77f959f119f4fb2321e9ce801e2f5163,Shenzhen,Shenzhen,114.12432296270936,22.547539028198074,114.06660962622446,22.55253649738793
fe21d356604461e98c773fcba59c7b7c0030,72f85a14d0d085452737be2de8a2ed830148,3,Others,14:30,Metro,,16:05,3.376146,ea6b2efbdd4255a9f1b3bbc6399b58f4,a74c3bae3e13616104c1b25f9da1f11f,Shenzhen,Shenzhen,114.06660962622446,22.55253649738793,114.05105575513727,22.551120192952823
fe21d356604461e98c773fcba59c7b7c0030,72f85a14d0d085452737be2de8a2ed830148,4,Go Home,20:10,Taxi,,20:35,4.347119999999999,9185f3ec501c674c7c788464a36e7fb3,f8c0c968632845cd133308b1a494967f,Shenzhen,Shenzhen,114.05105575513727,22.551120192952823,114.05901671748377,22.542755531014627
fe21d356604461e98c773fcba59c7b7c0030,000dcdd5359a5c265e0cdab7b40786490149,1,Business,09:35,Taxi,,22:00,1.9059869999999999,d2a452edff079ca6980edcf54cc49945,390e982518a50e280d8e2b535462ec1f,Shenzhen,Shenzhen,113.99912927894789,22.503231934311266,113.94108466377114,22.54609296346552
fe21d356604461e98c773fcba59c7b7c0030,8a26205dec42641fd29d64ea467ad36e0150,1,Go to Hospital,07:40,E-Bike,,08:25,18.131496,5b5e6cc50cefa5e9f1f5ca272b136475,708f3cf8100d5e71834b1db77dfa15d6,Shenzhen,Shenzhen,113.99912927894789,22.503231934311266,113.95061991385792,22.55300509195057
fe21d356604461e98c773fcba59c7b7c0030,8a26205dec42641fd29d64ea467ad36e0150,2,Commuting,12:30,Taxi,,12:30,34.484867,b8c37e33defde51cf91e1e03e51657da,1e48c4420b7073bc11916c6c1de226bb,Shenzhen,Shenzhen,113.95061991385792,22.55300509195057,120.24974295560465,30.24563040794308
fe21d356604461e98c773fcba59c7b7c0030,ab6de4f2cd6c9f62424db7d31508a3bd0151,1,Shopping,13:05,Taxi,,14:15,1.0415709999999998,471c75ee6643a10934502bdafee198fb,6c0958d82a830a02c0718147b1b565c1,Shenzhen,Shenzhen,113.99912927894789,22.503231934311266,113.93752798396143,22.54782227898658
fe21d356604461e98c773fcba59c7b7c0030,ab6de4f2cd6c9f62424db7d31508a3bd0151,2,Go to School,17:10,Bike,,20:55,1.8578,07811dc6c422334ce36a09ff5cd6fe71,3366297a637d4a3a358dfc6faad2fcf5,Shenzhen,Shenzhen,113.93752798396143,22.54782227898658,114.02728338710052,22.550335298247127
fe21d356604461e98c773fcba59c7b7c0030,8a09aa5375e8e9cc3406773640b35df30152,1,Entertainment,01:30,E-Bike,,06:45,6.055999,d198bd736a97e7cecfdf8f4f2027ef80,89885ff2c83a10305ee08bd507c1049c,Shenzhen,Shenzhen,113.99912927894789,22.503231934311266,113.931546204151,22.512739909494623
fe21d356604461e98c773fcba59c7b7c0030,8a09aa5375e8e9cc3406773640b35df30152,2,Go Back to Workplace / School,07:15,Online Bus Hailing,,08:50,4.027933999999999,95192c98732387165bf8e396c0f2dad2,d2a452edff079ca6980edcf54cc49945,Shenzhen,Shenzhen,113.931546204151,22.512739909494623,114.05946699559514,22.53985242537625
fe21d356604461e98c773fcba59c7b7c0030,8a09aa5375e8e9cc3406773640b35df30152,3,Go to Hospital,16:30,Company Car,,16:55,2.447374,df12ecd077efc8c23881028604dbb8cc,b60c5ab647a27045b462934977ccad9a,Shenzhen,Shenzhen,114.05946699559514,22.53985242537625,114.06518680419084,22.5592476795502
fef964f172285a7e09047f664b81809d0031,7fc3e5ae8e71775611e8960e029a08620153,1,Commuting,06:30,Company Car,,09:00,14.158289000000002,20479c788fb27378c2c99eadcf207e7f,7cce53cf90577442771720a370c3c723,Shenzhen,Shenzhen,114.03922437948818,22.55731805513212,114.04867902419477,22.54589560632769
fef964f172285a7e09047f664b81809d0031,7fc3e5ae8e71775611e8960e029a08620153,2,Entertainment,11:15,Private Car (Driving),,11:45,8.169606,3557a86db669836730d946052d988e46,84d2004bf28a2095230e8e14993d398d,Shenzhen,Shenzhen,114.04867902419477,22.54589560632769,114.0538090898348,22.54782767504457
fef964f172285a7e09047f664b81809d0031,7fc3e5ae8e71775611e8960e029a08620153,3,Go Home,15:20,E-Bike,,17:35,8.653069,db576a7d2453575f29eab4bac787b919,cd89fef7ffdd490db800357f47722b20,Shenzhen,Shenzhen,114.0538090898348,22.54782767504457,114.10644386276769,22.54879942561909
fef964f172285a7e09047f664b81809d0031,7fc3e5ae8e71775611e8960e029a08620153,4,Visiting Friends,19:40,Walk,,20:45,0.602136,58c54802a9fb9526cd0923353a34a7ae,a0e2a2c563d57df27213ede1ac4ac780,Shenzhen,Shenzhen,114.10644386276769,22.54879942561909,114.02335118001542,22.553827786017393
fef964f172285a7e09047f664b81809d0031,7dc7b30d9cdfac9f837734e648da901d0154,1,Go to Hospital,00:00,Metro,,13:30,0.9147430000000001,995e1fda4a2b5f55ef0df50868bf2a8f,20b5e1cf8694af7a3c1ba4a87f073021,Shenzhen,Shenzhen,114.03922437948818,22.55731805513212,114.03912594479344,22.560289815067964
fef964f172285a7e09047f664b81809d0031,7dc7b30d9cdfac9f837734e648da901d0154,2,Business,14:30,Company Car,,23:30,0.376029,1019c8091693ef5c5f55970346633f92,f8c0c968632845cd133308b1a494967f,Shenzhen,Shenzhen,114.03912594479344,22.560289815067964,113.931546204151,22.512739909494623
fef964f172285a7e09047f664b81809d0032,ef72a7f634ee9b462a61e69375ef005a0156,1,Go to School,01:30,Walk,,10:25,12.812712,7cce53cf90577442771720a370c3c723,1e48c4420b7073bc11916c6c1de226bb,Shenzhen,Shenzhen,113.99800933661554,22.557776798094192,114.06193151944812,22.54893777893761
fef964f172285a7e09047f664b81809d0032,ef72a7f634ee9b462a61e69375ef005a0156,2,Go Home,19:55,Bike,1.0,20:25,2.810636,89885ff2c83a10305ee08bd507c1049c,995e1fda4a2b5f55ef0df50868bf2a8f,Shenzhen,Shenzhen,114.06193151944812,22.54893777893761,114.02628505010055,22.547586890823265
fef964f172285a7e09047f664b81809d0032,afa1f298c2af42e55b51406ec5e99e660157,1,Visiting Friends,07:25,Private Car (Shared Ride),,08:20,1.40475,456ac9b0d15a8b7f1e71073221059886,95192c98732387165bf8e396c0f2dad2,Shenzhen,Shenzhen,113.99800933661554,22.557776798094192,114.0828544609029,22.624712039398908
fef964f172285a7e09047f664b81809d0032,afa1f298c2af42e55b51406ec5e99e660157,2,Visiting Friends,10:40,Private Car (Shared Ride),,13:35,14.938920999999999,df12ecd077efc8c23881028604dbb8cc,3557a86db669836730d946052d988e46,Shenzhen,Shenzhen,114.0828544609029,22.624712039398908,114.0692276950588,22.53986337026175
fef964f172285a7e09047f664b81809d0032,afa1f298c2af42e55b51406ec5e99e660157,3,Pick up,14:05,Metro,,15:45,7.6867990000000015,f33ba15effa5c10e873bf3842afb46a6,ce5140df15d046a66883807d18d0264b,Shenzhen,Shenzhen,114.0692276950588,22.53986337026175,114.04170192703087,22.547650114108983
fef964f172285a7e09047f664b81809d0032,afa1f298c2af42e55b51406ec5e99e660157,4,Go Back to Workplace / School,18:25,Shared Bike,,19:00,12.021728,a74c3bae3e13616104c1b25f9da1f11f,a0e2a2c563d57df27213ede1ac4ac780,Shenzhen,Shenzhen,114.04170192703087,22.547650114108983,114.06032001894629,22.553070334133807
fef964f172285a7e09047f664b81809d0032,0994b5ecab480273099410ebd76c938d0160,1,Others,07:15,Private Car (Driving),,16:05,2.272198,65cc2c8205a05d7379fa3a6386f710e1,20479c788fb27378c2c99eadcf207e7f,Shenzhen,Shenzhen,113.99800933661554,22.557776798094192,114.06228472826156,22.549623920830026
efb1d9266c548cb0febb98dda764c0540033,7e0289620e9b987fa9aaa4f08bed77710162,1,Go Back to Workplace / School,15:30,E-Bike,,18:05,2.711097,021bbc7ee20b71134d53e20206bd6feb,7cce53cf90577442771720a370c3c723,Shenzhen,Shenzhen,114.01464733574933,22.50994475203941,114.08525613455382,22.53812857679373
efb1d9266c548cb0febb98dda764c0540033,7e0289620e9b987fa9aaa4f08bed77710162,2,Shopping,18:40,Bus,,20:30,34.907164,b06f50d1f89bd8b2a0fb771c1a69c2b0,7ea4e7fcdc6aff2777bd594a3754e02a,Shenzhen,Shenzhen,114.08525613455382,22.53812857679373,114.06205970638732,22.54676943097155
efb1d9266c548cb0febb98dda764c0540033,7e0289620e9b987fa9aaa4f08bed77710162,3,Go Back to Workplace / School,22:10,Private Car (Shared Ride),,23:00,1.7170590000000001,a1519de5b5d44b31a01de013b9b51a80,d198bd736a97e7cecfdf8f4f2027ef80,Shenzhen,Shenzhen,114.06205970638732,22.54676943097155,114.07789326955805,22.547368673234768
efb1d9266c548cb0febb98dda764c0540033,8eb4005a509f57e2eadb976a8a6a6a9f0163,1,Commuting,00:25,Private Car (Shared Ride),,07:30,34.907164,814a9c18f5abff398787c9cfcbf3d80c,a58337d1b8c98bf3225186673be3407b,Shenzhen,Shenzhen,114.01464733574933,22.50994475203941,114.11711969006063,22.549017401038146
efb1d9266c548cb0febb98dda764c0540033,8eb4005a509f57e2eadb976a8a6a6a9f0163,2,Visiting Friends,08:00,Private Car (Shared Ride),,08:00,13.186822,1579779b98ce9edb98dd85606f2c119d,afdec7005cc9f14302cd0474fd0f3c96,Shenzhen,Shenzhen,114.11711969006063,22.549017401038146,114.0538090898348,22.54782767504457
efb1d9266c548cb0febb98dda764c0540033,8eb4005a509f57e2eadb976a8a6a6a9f0163,3,Go Home,13:20,Company Car,,16:00,3.729224,a2137a2ae8e39b5002a3f8909ecb88fe,1579779b98ce9edb98dd85606f2c119d,Shenzhen,Shenzhen,114.0538090898348,22.54782767504457,114.0689939016283,22.56641828872602
efb1d9266c548cb0febb98dda764c0540033,8eb4005a509f57e2eadb976a8a6a6a9f0163,4,Visiting Friends,20:25,E-Bike,,20:45,3.458153,a1519de5b5d44b31a01de013b9b51a80,d2a452edff079ca6980edcf54cc49945,Shenzhen,Shenzhen,114.0689939016283,22.56641828872602,114.01604115582589,22.53824690901957
efb1d9266c548cb0febb98dda764c0540033,ed37e9f7224fd0b8945f6424cb77c0a60165,1,Business,00:10,Private Car (Shared Ride),,12:45,2.608478,6c0958d82a830a02c0718147b1b565c1,95192c98732387165bf8e396c0f2dad2,Shenzhen,Shenzhen,114.01464733574933,22.50994475203941,114.0520723920253,22.554800079413987
efb1d9266c548cb0febb98dda764c0540033,1e71d53224ccf064162887a56e52aa960166,1,Go to School,13:45,Company Car,,16:45,0.538802,4fa177df22864518b2d7818d4db5db2d,a10a26631d45928cb8be4ebabbee8b8d,Shenzhen,Shenzhen,114.01464733574933,22.50994475203941,113.97938870261162,22.540733344905963
efb1d9266c548cb0febb98dda764c0540033,4c0eed993640b22e954b1c7952cbee9b0167,1,Entertainment,07:00,Online Other Car Hailing,,07:20,21.150353,3806734b256c27e41ec2c6bffa26d9e7,b60c5ab647a27045b462934977ccad9a,Shenzhen,Shenzhen,114.01464733574933,22.50994475203941,114.0406797689008,22.56155211867787
efb1d9266c548cb0febb98dda764c0540033,4c0eed993640b22e954b1c7952cbee9b0167,2,Go to School,07:55,Walk,,11:00,15.653585000000001,ea6b2efbdd4255a9f1b3bbc6399b58f4,c92a10324374fac681719d63979d00fe,Shenzhen,Shenzhen,114.0406797689008,22.56155211867787,114.0537010219323,22.5498675093066
efb1d9266c548cb0febb98dda764c0540033,4c0eed993640b22e954b1c7952cbee9b0167,3,Entertainment,13:40,Online Other Car Hailing,,20:05,25.452876,2387337ba1e0b0249ba90f55b2ba2521,5055cbf43fac3f7e2336b27310f0b9ef,Shenzhen,Shenzhen,114.0537010219323,22.5498675093066,113.95005160851404,22.555603631670863
