Trip_Num,From_TAZ,To_TAZ
59,84d2004bf28a2095230e8e14993d398d,5cbdfd0dfa22a3fca7266376887f549b
59,84d2004bf28a2095230e8e14993d398d,7b6982e584636e6a1cda934f1410299c
59,84d2004bf28a2095230e8e14993d398d,ae3f58a127f6c1f12c4942432d1f246a
59,84d2004bf28a2095230e8e14993d398d,299a23a2291e2126b91d54f3601ec162
58,65cc2c8205a05d7379fa3a6386f710e1,cb8acb1dc9821bf74e6ca9068032d623
58,766d856ef1a6b02f93d894415e6bfa0e,65cc2c8205a05d7379fa3a6386f710e1
58,aa68c75c4a77c87f97fb686b2f068676,65cc2c8205a05d7379fa3a6386f710e1
58,db576a7d2453575f29eab4bac787b919,0b1ec366924b26fc98fa7b71a9c249cf
58,db576a7d2453575f29eab4bac787b919,253f7b5d921338af34da817c00f42753
58,db576a7d2453575f29eab4bac787b919,06b1338ba02add2b5d2da67663b19ebe
58,db576a7d2453575f29eab4bac787b919,1373b284bc381890049e92d324f56de0
58,84d2004bf28a2095230e8e14993d398d,d8330f857a17c53d217014ee776bfd50
58,65cc2c8205a05d7379fa3a6386f710e1,99adff456950dd9629a5260c4de21858
58,65cc2c8205a05d7379fa3a6386f710e1,a591024321c5e2bdbd23ed35f0574dde
58,65cc2c8205a05d7379fa3a6386f710e1,a34bacf839b923770b2c360eefa26748
57,65cc2c8205a05d7379fa3a6386f710e1,7b6982e584636e6a1cda934f1410299c
57,db576a7d2453575f29eab4bac787b919,517f24c02e620d5a4dac1db388664a63
57,84d2004bf28a2095230e8e14993d398d,2836be05e71a8f34902a6e6b37350134
57,84d2004bf28a2095230e8e14993d398d,9f62b8625f914a002496335037e9ad97
57,84d2004bf28a2095230e8e14993d398d,3875115bacc48cca24ac51ee4b0e7975
57,84d2004bf28a2095230e8e14993d398d,2f4ccb0f7a84f335affb418aee08a6df
56,84d2004bf28a2095230e8e14993d398d,335cd1b90bfa4ee70b39d08a4ae0cf2d
56,84d2004bf28a2095230e8e14993d398d,bc7316929fe1545bf0b98d114ee3ecb8
56,db576a7d2453575f29eab4bac787b919,23d2e1578544b172cca332ff74bddf5f
56,db576a7d2453575f29eab4bac787b919,492114f6915a69aa3dd005aa4233ef51
56,db576a7d2453575f29eab4bac787b919,4eff0720836a198b6174eecf02cbfdbf
56,db576a7d2453575f29eab4bac787b919,c8758b517083196f05ac29810b924aca
55,84d2004bf28a2095230e8e14993d398d,daea32adcae6abcb548134fa98f139f9
55,84d2004bf28a2095230e8e14993d398d,487129304eca93e3646dd0c7dd441bf5
54,6b180037abbebea991d8b1232f8a8ca9,84d2004bf28a2095230e8e14993d398d
54,db576a7d2453575f29eab4bac787b919,312351bff07989769097660a56395065
54,db576a7d2453575f29eab4bac787b919,2557911c1bf75c2b643afb4ecbfc8ec2
54,84d2004bf28a2095230e8e14993d398d,0189caa552598b845b29b17a427692d1
54,84d2004bf28a2095230e8e14993d398d,c02f9de3c2f3040751818aacc7f60b74
54,65cc2c8205a05d7379fa3a6386f710e1,6d70cb65d15211726dcce4c0e971e21c
53,65cc2c8205a05d7379fa3a6386f710e1,8c00dee24c9878fea090ed070b44f1ab
53,65cc2c8205a05d7379fa3a6386f710e1,53adaf494dc89ef7196d73636eb2451b
53,9246444d94f081e3549803b928260f56,65cc2c8205a05d7379fa3a6386f710e1
53,db576a7d2453575f29eab4bac787b919,b5488aeff42889188d03c9895255cecc
53,db576a7d2453575f29eab4bac787b919,584b98aac2dddf59ee2cf19ca4ccb75e
53,db576a7d2453575f29eab4bac787b919,d860edd1dd83b36f02ce52bde626c653
53,db576a7d2453575f29eab4bac787b919,49b8b4f95f02e055801da3b4f58e28b7
52,84d2004bf28a2095230e8e14993d398d,43c656628a4a479e108ed86f7a28a010
52,84d2004bf28a2095230e8e14993d398d,d0fb963ff976f9c37fc81fe03c21ea7b
52,84d2004bf28a2095230e8e14993d398d,53adaf494dc89ef7196d73636eb2451b
51,b8c37e33defde51cf91e1e03e51657da,84d2004bf28a2095230e8e14993d398d
51,db576a7d2453575f29eab4bac787b919,e68879a4839773d105f0689875dace83
51,65cc2c8205a05d7379fa3a6386f710e1,db1915052d15f7815c8b88e879465a1e
51,08fe2621d8e716b02ec0da35256a998d,84d2004bf28a2095230e8e14993d398d
50,84d2004bf28a2095230e8e14993d398d,bdb106a0560c4e46ccc488ef010af787
50,65cc2c8205a05d7379fa3a6386f710e1,c92a10324374fac681719d63979d00fe
50,298923c8190045e91288b430794814c4,65cc2c8205a05d7379fa3a6386f710e1
50,db576a7d2453575f29eab4bac787b919,e327b1649d06bf74fceb4fe73f83bdba
49,b8c37e33defde51cf91e1e03e51657da,65cc2c8205a05d7379fa3a6386f710e1
49,db576a7d2453575f29eab4bac787b919,5352696a9ca3397beb79f116f3a33991
49,db576a7d2453575f29eab4bac787b919,2e2079d63348233d91cad1fa9b1361e9
49,db576a7d2453575f29eab4bac787b919,36f4d832825380f102846560a5104c90
49,84d2004bf28a2095230e8e14993d398d,5531a5834816222280f20d1ef9e95f69
49,84d2004bf28a2095230e8e14993d398d,4ac778418206cc85ac960d5b9134bf74
49,84d2004bf28a2095230e8e14993d398d,07811dc6c422334ce36a09ff5cd6fe71
49,65cc2c8205a05d7379fa3a6386f710e1,9023effe3c16b0477df9b93e26d57e2c
49,65cc2c8205a05d7379fa3a6386f710e1,cd89fef7ffdd490db800357f47722b20
49,65cc2c8205a05d7379fa3a6386f710e1,0189caa552598b845b29b17a427692d1
49,65cc2c8205a05d7379fa3a6386f710e1,06b1338ba02add2b5d2da67663b19ebe
49,65cc2c8205a05d7379fa3a6386f710e1,7ea4e7fcdc6aff2777bd594a3754e02a
49,65cc2c8205a05d7379fa3a6386f710e1,2f4ccb0f7a84f335affb418aee08a6df
48,65cc2c8205a05d7379fa3a6386f710e1,43c656628a4a479e108ed86f7a28a010
48,db576a7d2453575f29eab4bac787b919,02b1be0d48924c327124732726097157
48,db576a7d2453575f29eab4bac787b919,f48c04ffab49ff0e5d1176244fdfb65c
48,db576a7d2453575f29eab4bac787b919,f466e84e4d899dda09be2bf2d3d7ece3
48,84d2004bf28a2095230e8e14993d398d,aac933717a429f57c6ca58f32975c597
47,65cc2c8205a05d7379fa3a6386f710e1,7ec69dd44416c46745f6edd947b470cd
47,31b3b31a1c2f8a370206f111127c0dbd,db576a7d2453575f29eab4bac787b919
47,db576a7d2453575f29eab4bac787b919,71e09b16e21f7b6919bbfc43f6a5b2f0
47,84d2004bf28a2095230e8e14993d398d,35309226eb45ec366ca86a4329a2b7c3
47,84d2004bf28a2095230e8e14993d398d,4eff0720836a198b6174eecf02cbfdbf
46,84d2004bf28a2095230e8e14993d398d,79c662560b0a5f1ae00b623ad8c775e3
46,84d2004bf28a2095230e8e14993d398d,a89cf525e1d9f04d16ce31165e139a4b
46,84d2004bf28a2095230e8e14993d398d,109d2dd3608f669ca17920c511c2a41e
46,84d2004bf28a2095230e8e14993d398d,71e09b16e21f7b6919bbfc43f6a5b2f0
46,65cc2c8205a05d7379fa3a6386f710e1,a1519de5b5d44b31a01de013b9b51a80
46,65cc2c8205a05d7379fa3a6386f710e1,4eff0720836a198b6174eecf02cbfdbf
46,1e48c4420b7073bc11916c6c1de226bb,db576a7d2453575f29eab4bac787b919
45,65cc2c8205a05d7379fa3a6386f710e1,2d579dc29360d8bbfbb4aa541de5afa9
45,65cc2c8205a05d7379fa3a6386f710e1,487129304eca93e3646dd0c7dd441bf5
45,db576a7d2453575f29eab4bac787b919,a6e8ad49045f0bef72fb92d7c4a97fed
45,db576a7d2453575f29eab4bac787b919,a7971abb4134fc0cfcec7d589e1ebcf6
45,84d2004bf28a2095230e8e14993d398d,d8700cbd38cc9f30cecb34f0c195b137
45,84d2004bf28a2095230e8e14993d398d,8c00dee24c9878fea090ed070b44f1ab
45,84d2004bf28a2095230e8e14993d398d,c731077c04035ac9e92a3706288db18f
45,84d2004bf28a2095230e8e14993d398d,c6335734dbc0b1ded766421cfc611750
44,65cc2c8205a05d7379fa3a6386f710e1,35309226eb45ec366ca86a4329a2b7c3
44,65cc2c8205a05d7379fa3a6386f710e1,d0fb963ff976f9c37fc81fe03c21ea7b
44,65cc2c8205a05d7379fa3a6386f710e1,bc7316929fe1545bf0b98d114ee3ecb8
43,db576a7d2453575f29eab4bac787b919,d63fbf8c3173730f82b150c5ef38b8ff
43,db576a7d2453575f29eab4bac787b919,79c662560b0a5f1ae00b623ad8c775e3
43,84d2004bf28a2095230e8e14993d398d,312351bff07989769097660a56395065
43,84d2004bf28a2095230e8e14993d398d,a7971abb4134fc0cfcec7d589e1ebcf6
42,84d2004bf28a2095230e8e14993d398d,e17184bcb70dcf3942c54e0b537ffc6d
42,84d2004bf28a2095230e8e14993d398d,f998fe2862e4dbab7e4d18de41d02d3b
42,65cc2c8205a05d7379fa3a6386f710e1,3875115bacc48cca24ac51ee4b0e7975
42,db576a7d2453575f29eab4bac787b919,8038da89e49ac5eabb489cfc6cea9fc1
42,db576a7d2453575f29eab4bac787b919,2836be05e71a8f34902a6e6b37350134
42,db576a7d2453575f29eab4bac787b919,9718db12cae6be37f7349779007ee589
42,db576a7d2453575f29eab4bac787b919,0c8ce55163055c4da50a81e0a273468c
42,db576a7d2453575f29eab4bac787b919,0cdf61037d7053ca59347ab230818335
41,84d2004bf28a2095230e8e14993d398d,b5488aeff42889188d03c9895255cecc
41,84d2004bf28a2095230e8e14993d398d,dc6a7e655d7e5840e66733e9ee67cc69
41,84d2004bf28a2095230e8e14993d398d,e6385d39ec9394f2f3a354d9d2b88eec
41,84d2004bf28a2095230e8e14993d398d,0f3d014eead934bbdbacb62a01dc4831
41,65cc2c8205a05d7379fa3a6386f710e1,7cce53cf90577442771720a370c3c723
41,65cc2c8205a05d7379fa3a6386f710e1,ae3f58a127f6c1f12c4942432d1f246a
41,db576a7d2453575f29eab4bac787b919,07811dc6c422334ce36a09ff5cd6fe71
41,db576a7d2453575f29eab4bac787b919,785736838d7b51f2cabb00e6b28a8969
41,db576a7d2453575f29eab4bac787b919,12b668a1ada1828ba795332f419d4ef7
40,65cc2c8205a05d7379fa3a6386f710e1,aac933717a429f57c6ca58f32975c597
40,65cc2c8205a05d7379fa3a6386f710e1,79c662560b0a5f1ae00b623ad8c775e3
40,84d2004bf28a2095230e8e14993d398d,785736838d7b51f2cabb00e6b28a8969
40,84d2004bf28a2095230e8e14993d398d,253614bbac999b38b5b60cae531c4969
40,84d2004bf28a2095230e8e14993d398d,53c04118df112c13a8c34b38343b9c10
40,84d2004bf28a2095230e8e14993d398d,a92c274b8be496fb05d95033552eeddd
39,84d2004bf28a2095230e8e14993d398d,5cce8dede893813f879b873962fb669f
39,84d2004bf28a2095230e8e14993d398d,049671e28a386427e432b3370a22aae4
39,84d2004bf28a2095230e8e14993d398d,9e886e4b377efe990f936dde0d9c98ca
39,65cc2c8205a05d7379fa3a6386f710e1,23d2e1578544b172cca332ff74bddf5f
39,db576a7d2453575f29eab4bac787b919,dc6a7e655d7e5840e66733e9ee67cc69
39,db576a7d2453575f29eab4bac787b919,051928341be67dcba03f0e04104d9047
38,84d2004bf28a2095230e8e14993d398d,3a824154b16ed7dab899bf000b80eeee
38,84d2004bf28a2095230e8e14993d398d,7cce53cf90577442771720a370c3c723
38,84d2004bf28a2095230e8e14993d398d,a6e8ad49045f0bef72fb92d7c4a97fed
38,84d2004bf28a2095230e8e14993d398d,5da713a690c067105aeb2fae32403405
38,65cc2c8205a05d7379fa3a6386f710e1,517f24c02e620d5a4dac1db388664a63
38,65cc2c8205a05d7379fa3a6386f710e1,9e886e4b377efe990f936dde0d9c98ca
38,db576a7d2453575f29eab4bac787b919,5531a5834816222280f20d1ef9e95f69
38,db576a7d2453575f29eab4bac787b919,7ec69dd44416c46745f6edd947b470cd
38,db576a7d2453575f29eab4bac787b919,a48564053b3c7b54800246348c7fa4a0
37,1e48c4420b7073bc11916c6c1de226bb,65cc2c8205a05d7379fa3a6386f710e1
37,84d2004bf28a2095230e8e14993d398d,9ac403da7947a183884c18a67d3aa8de
37,84d2004bf28a2095230e8e14993d398d,36f4d832825380f102846560a5104c90
37,65cc2c8205a05d7379fa3a6386f710e1,9ac403da7947a183884c18a67d3aa8de
37,08fe2621d8e716b02ec0da35256a998d,65cc2c8205a05d7379fa3a6386f710e1
37,6b180037abbebea991d8b1232f8a8ca9,65cc2c8205a05d7379fa3a6386f710e1
37,db576a7d2453575f29eab4bac787b919,173f0f6bb0ee97cf5098f73ee94029d4
37,db576a7d2453575f29eab4bac787b919,471c75ee6643a10934502bdafee198fb
37,db576a7d2453575f29eab4bac787b919,d5a28f81834b6df2b6db6d3e5e2635c7
36,65cc2c8205a05d7379fa3a6386f710e1,12b668a1ada1828ba795332f419d4ef7
36,65cc2c8205a05d7379fa3a6386f710e1,773fc3013fec43c958724a25b7dcb360
36,db576a7d2453575f29eab4bac787b919,a92c274b8be496fb05d95033552eeddd
36,db576a7d2453575f29eab4bac787b919,86edc93505434db5aa0e091e50e678b7
36,84d2004bf28a2095230e8e14993d398d,173f0f6bb0ee97cf5098f73ee94029d4
35,db576a7d2453575f29eab4bac787b919,975e6107778ce7a40b9878bfb96a16a7
35,db576a7d2453575f29eab4bac787b919,0cd60efb5578cd967c3c23894f305800
35,84d2004bf28a2095230e8e14993d398d,09d37c08f7b129e96277388757530c72
35,84d2004bf28a2095230e8e14993d398d,584b98aac2dddf59ee2cf19ca4ccb75e
35,65cc2c8205a05d7379fa3a6386f710e1,471c75ee6643a10934502bdafee198fb
35,65cc2c8205a05d7379fa3a6386f710e1,4ca82782c5372a547c104929f03fe7a9
35,65cc2c8205a05d7379fa3a6386f710e1,5cce8dede893813f879b873962fb669f
35,65cc2c8205a05d7379fa3a6386f710e1,c731077c04035ac9e92a3706288db18f
35,65cc2c8205a05d7379fa3a6386f710e1,6651526b6fb8f29a00507de6a49ce30f
34,65cc2c8205a05d7379fa3a6386f710e1,d7a84628c025d30f7b2c52c958767e76
34,84d2004bf28a2095230e8e14993d398d,1c63926ebcabda26b5cdb31b5cc91efb
34,84d2004bf28a2095230e8e14993d398d,f0204e1d3ee3e4b05de4e2ddbd39e076
34,84d2004bf28a2095230e8e14993d398d,1134ac57b5b1d38b7d70c1b6feaa28cf
34,84d2004bf28a2095230e8e14993d398d,f0b1d5879866f2c2eba77f39993d1184
34,84d2004bf28a2095230e8e14993d398d,2e2079d63348233d91cad1fa9b1361e9
34,84d2004bf28a2095230e8e14993d398d,a9986cb066812f440bc2bb6e3c13696c
34,db576a7d2453575f29eab4bac787b919,4c144c47ecba6f8318128703ca9e2601
33,65cc2c8205a05d7379fa3a6386f710e1,173f0f6bb0ee97cf5098f73ee94029d4
33,65cc2c8205a05d7379fa3a6386f710e1,584b98aac2dddf59ee2cf19ca4ccb75e
33,298923c8190045e91288b430794814c4,84d2004bf28a2095230e8e14993d398d
33,31b3b31a1c2f8a370206f111127c0dbd,65cc2c8205a05d7379fa3a6386f710e1
33,db576a7d2453575f29eab4bac787b919,139c3c1b7ca46a9d4fd6d163d98af635
33,db576a7d2453575f29eab4bac787b919,a9813e9550fee3110373c21fa012eee7
33,db576a7d2453575f29eab4bac787b919,490640b43519c77281cb2f8471e61a71
33,db576a7d2453575f29eab4bac787b919,1134ac57b5b1d38b7d70c1b6feaa28cf
33,84d2004bf28a2095230e8e14993d398d,f466e84e4d899dda09be2bf2d3d7ece3
33,84d2004bf28a2095230e8e14993d398d,6651526b6fb8f29a00507de6a49ce30f
33,84d2004bf28a2095230e8e14993d398d,d63fbf8c3173730f82b150c5ef38b8ff
33,84d2004bf28a2095230e8e14993d398d,9718db12cae6be37f7349779007ee589
32,d7322ed717dedf1eb4e6e52a37ea7bcd,65cc2c8205a05d7379fa3a6386f710e1
32,65cc2c8205a05d7379fa3a6386f710e1,2e2079d63348233d91cad1fa9b1361e9
32,65cc2c8205a05d7379fa3a6386f710e1,d79c6256b9bdac53a55801a066b70da3
32,65cc2c8205a05d7379fa3a6386f710e1,3a824154b16ed7dab899bf000b80eeee
32,db576a7d2453575f29eab4bac787b919,08040837089cdf46631a10aca5258e16
31,84d2004bf28a2095230e8e14993d398d,814a9c18f5abff398787c9cfcbf3d80c
31,84d2004bf28a2095230e8e14993d398d,0cd60efb5578cd967c3c23894f305800
31,65cc2c8205a05d7379fa3a6386f710e1,a6e8ad49045f0bef72fb92d7c4a97fed
31,65cc2c8205a05d7379fa3a6386f710e1,e327b1649d06bf74fceb4fe73f83bdba
31,db576a7d2453575f29eab4bac787b919,16ba72172e6a4f1de54d11ab6967e371
31,db576a7d2453575f29eab4bac787b919,a084f26f690dbc23a52e67027693f2b2
30,65cc2c8205a05d7379fa3a6386f710e1,093b60fd0557804c8ba0cbf1453da22f
30,65cc2c8205a05d7379fa3a6386f710e1,e6385d39ec9394f2f3a354d9d2b88eec
30,65cc2c8205a05d7379fa3a6386f710e1,1c63926ebcabda26b5cdb31b5cc91efb
30,65cc2c8205a05d7379fa3a6386f710e1,c8758b517083196f05ac29810b924aca
30,65cc2c8205a05d7379fa3a6386f710e1,a7971abb4134fc0cfcec7d589e1ebcf6
30,65cc2c8205a05d7379fa3a6386f710e1,2836be05e71a8f34902a6e6b37350134
30,84d2004bf28a2095230e8e14993d398d,0c8ce55163055c4da50a81e0a273468c
30,84d2004bf28a2095230e8e14993d398d,4a08142c38dbe374195d41c04562d9f8
30,84d2004bf28a2095230e8e14993d398d,748d6b6ed8e13f857ceaa6cfbdca14b8
30,84d2004bf28a2095230e8e14993d398d,23d2e1578544b172cca332ff74bddf5f
30,84d2004bf28a2095230e8e14993d398d,3fd60983292458bf7dee75f12d5e9e05
30,84d2004bf28a2095230e8e14993d398d,d79c6256b9bdac53a55801a066b70da3
30,db576a7d2453575f29eab4bac787b919,132d6c1408f2492456848667346b54b6
30,db576a7d2453575f29eab4bac787b919,53fdae58e861476b182b0cd6beade809
30,db576a7d2453575f29eab4bac787b919,e6385d39ec9394f2f3a354d9d2b88eec
30,db576a7d2453575f29eab4bac787b919,d1a69640d53a32a9fb13e93d1c8f3104
30,db576a7d2453575f29eab4bac787b919,97af07a14cacba681feacf3012730892
29,84d2004bf28a2095230e8e14993d398d,02b1be0d48924c327124732726097157
29,84d2004bf28a2095230e8e14993d398d,e327b1649d06bf74fceb4fe73f83bdba
29,65cc2c8205a05d7379fa3a6386f710e1,71e09b16e21f7b6919bbfc43f6a5b2f0
29,65cc2c8205a05d7379fa3a6386f710e1,b5488aeff42889188d03c9895255cecc
29,65cc2c8205a05d7379fa3a6386f710e1,c6335734dbc0b1ded766421cfc611750
29,65cc2c8205a05d7379fa3a6386f710e1,5352696a9ca3397beb79f116f3a33991
29,65cc2c8205a05d7379fa3a6386f710e1,049671e28a386427e432b3370a22aae4
29,65cc2c8205a05d7379fa3a6386f710e1,d2a452edff079ca6980edcf54cc49945
29,65cc2c8205a05d7379fa3a6386f710e1,132d6c1408f2492456848667346b54b6
29,db576a7d2453575f29eab4bac787b919,b6e584419a62da6229cf347e5ccfa166
28,84d2004bf28a2095230e8e14993d398d,a9813e9550fee3110373c21fa012eee7
28,84d2004bf28a2095230e8e14993d398d,139c3c1b7ca46a9d4fd6d163d98af635
28,84d2004bf28a2095230e8e14993d398d,53a1320cb5d2f56130ad5222f93da374
28,84d2004bf28a2095230e8e14993d398d,43dd49b4fdb9bede653e94468ff8df1e
28,65cc2c8205a05d7379fa3a6386f710e1,53a1320cb5d2f56130ad5222f93da374
28,db576a7d2453575f29eab4bac787b919,a9986cb066812f440bc2bb6e3c13696c
28,db576a7d2453575f29eab4bac787b919,4d6b3e38b952600251ee92fe603170ff
27,65cc2c8205a05d7379fa3a6386f710e1,814a9c18f5abff398787c9cfcbf3d80c
27,65cc2c8205a05d7379fa3a6386f710e1,2d95666e2649fcfc6e3af75e09f5adb9
27,65cc2c8205a05d7379fa3a6386f710e1,931af583573227f0220bc568c65ce104
27,65cc2c8205a05d7379fa3a6386f710e1,5cbdfd0dfa22a3fca7266376887f549b
27,65cc2c8205a05d7379fa3a6386f710e1,5a01f0597ac4bdf35c24846734ee9a76
27,9246444d94f081e3549803b928260f56,84d2004bf28a2095230e8e14993d398d
27,aa68c75c4a77c87f97fb686b2f068676,84d2004bf28a2095230e8e14993d398d
27,84d2004bf28a2095230e8e14993d398d,4d6b3e38b952600251ee92fe603170ff
27,84d2004bf28a2095230e8e14993d398d,b6e584419a62da6229cf347e5ccfa166
27,84d2004bf28a2095230e8e14993d398d,3366297a637d4a3a358dfc6faad2fcf5
27,db576a7d2453575f29eab4bac787b919,05a5cf06982ba7892ed2a6d38fe832d6
27,db576a7d2453575f29eab4bac787b919,cd89fef7ffdd490db800357f47722b20
27,db576a7d2453575f29eab4bac787b919,739cf54211aa6b75dd3001d54064e7a7
27,db576a7d2453575f29eab4bac787b919,db0513583c7b05237076d942baab7ce9
27,db576a7d2453575f29eab4bac787b919,3fd60983292458bf7dee75f12d5e9e05
27,db576a7d2453575f29eab4bac787b919,d806ca13ca3449af72a1ea5aedbed26a
27,db576a7d2453575f29eab4bac787b919,325995af77a0e8b06d1204a171010b3a
26,65cc2c8205a05d7379fa3a6386f710e1,0c8ce55163055c4da50a81e0a273468c
26,65cc2c8205a05d7379fa3a6386f710e1,a084f26f690dbc23a52e67027693f2b2
26,65cc2c8205a05d7379fa3a6386f710e1,d63fbf8c3173730f82b150c5ef38b8ff
26,65cc2c8205a05d7379fa3a6386f710e1,296472c9542ad4d4788d543508116cbc
26,65cc2c8205a05d7379fa3a6386f710e1,109d2dd3608f669ca17920c511c2a41e
26,65cc2c8205a05d7379fa3a6386f710e1,1373b284bc381890049e92d324f56de0
26,84d2004bf28a2095230e8e14993d398d,1373b284bc381890049e92d324f56de0
26,84d2004bf28a2095230e8e14993d398d,16de63b2df373d5a9da881c8a1c58794
26,84d2004bf28a2095230e8e14993d398d,975e6107778ce7a40b9878bfb96a16a7
26,84d2004bf28a2095230e8e14993d398d,49b8b4f95f02e055801da3b4f58e28b7
26,84d2004bf28a2095230e8e14993d398d,1a3650aedfdd3a21444047ed2d89458f
26,84d2004bf28a2095230e8e14993d398d,f02208a057804ee16ac72ff4d3cec53b
26,84d2004bf28a2095230e8e14993d398d,132d6c1408f2492456848667346b54b6
26,84d2004bf28a2095230e8e14993d398d,ca172e964907a97d5ebd876bfdd4adbd
26,65cc2c8205a05d7379fa3a6386f710e1,f466e84e4d899dda09be2bf2d3d7ece3
26,db576a7d2453575f29eab4bac787b919,e60e81c4cbe5171cd654662d9887aec2
26,db576a7d2453575f29eab4bac787b919,3875115bacc48cca24ac51ee4b0e7975
26,db576a7d2453575f29eab4bac787b919,1a3650aedfdd3a21444047ed2d89458f
25,84d2004bf28a2095230e8e14993d398d,5352696a9ca3397beb79f116f3a33991
25,84d2004bf28a2095230e8e14993d398d,8038da89e49ac5eabb489cfc6cea9fc1
25,65cc2c8205a05d7379fa3a6386f710e1,0b1ec366924b26fc98fa7b71a9c249cf
25,65cc2c8205a05d7379fa3a6386f710e1,0cd60efb5578cd967c3c23894f305800
24,84d2004bf28a2095230e8e14993d398d,773fc3013fec43c958724a25b7dcb360
24,84d2004bf28a2095230e8e14993d398d,093b60fd0557804c8ba0cbf1453da22f
24,65cc2c8205a05d7379fa3a6386f710e1,41a60377ba920919939d83326ebee5a1
24,65cc2c8205a05d7379fa3a6386f710e1,e84401ad27c4cfb9815776eb9432ff17
24,65cc2c8205a05d7379fa3a6386f710e1,2bd235c31c97855b7ef2dc8b414779af
24,65cc2c8205a05d7379fa3a6386f710e1,07811dc6c422334ce36a09ff5cd6fe71
24,65cc2c8205a05d7379fa3a6386f710e1,4ac778418206cc85ac960d5b9134bf74
24,db576a7d2453575f29eab4bac787b919,a10a26631d45928cb8be4ebabbee8b8d
24,db576a7d2453575f29eab4bac787b919,253614bbac999b38b5b60cae531c4969
24,db576a7d2453575f29eab4bac787b919,c5f5c23be1b71adb51ea9dc8e9d444a8
24,db576a7d2453575f29eab4bac787b919,daea32adcae6abcb548134fa98f139f9
24,84d2004bf28a2095230e8e14993d398d,52dbb0686f8bd0c0c757acf716e28ec0
23,db576a7d2453575f29eab4bac787b919,ef8446f35513a8d6aa2308357a268a7e
23,db576a7d2453575f29eab4bac787b919,fc2c7c47b918d0c2d792a719dfb602ef
23,db576a7d2453575f29eab4bac787b919,53a1320cb5d2f56130ad5222f93da374
23,db576a7d2453575f29eab4bac787b919,9e886e4b377efe990f936dde0d9c98ca
23,db576a7d2453575f29eab4bac787b919,77f959f119f4fb2321e9ce801e2f5163
23,db576a7d2453575f29eab4bac787b919,2b0f658cbffd284984fb11d90254081f
23,db576a7d2453575f29eab4bac787b919,4fa177df22864518b2d7818d4db5db2d
23,84d2004bf28a2095230e8e14993d398d,86edc93505434db5aa0e091e50e678b7
23,84d2004bf28a2095230e8e14993d398d,41a60377ba920919939d83326ebee5a1
23,84d2004bf28a2095230e8e14993d398d,f44ee263952e65b3610b8ba51229d1f9
23,84d2004bf28a2095230e8e14993d398d,517f24c02e620d5a4dac1db388664a63
23,84d2004bf28a2095230e8e14993d398d,4aa0e93b918848be0b7728b4b1568d8a
23,84d2004bf28a2095230e8e14993d398d,471c75ee6643a10934502bdafee198fb
23,84d2004bf28a2095230e8e14993d398d,97af07a14cacba681feacf3012730892
23,84d2004bf28a2095230e8e14993d398d,a48564053b3c7b54800246348c7fa4a0
23,84d2004bf28a2095230e8e14993d398d,978d76676f5e7918f81d28e7d092ca0d
23,84d2004bf28a2095230e8e14993d398d,2557911c1bf75c2b643afb4ecbfc8ec2
23,65cc2c8205a05d7379fa3a6386f710e1,4d6b3e38b952600251ee92fe603170ff
23,65cc2c8205a05d7379fa3a6386f710e1,3366297a637d4a3a358dfc6faad2fcf5
23,65cc2c8205a05d7379fa3a6386f710e1,daea32adcae6abcb548134fa98f139f9
23,65cc2c8205a05d7379fa3a6386f710e1,09d37c08f7b129e96277388757530c72
23,65cc2c8205a05d7379fa3a6386f710e1,785736838d7b51f2cabb00e6b28a8969
23,65cc2c8205a05d7379fa3a6386f710e1,8038da89e49ac5eabb489cfc6cea9fc1
22,65cc2c8205a05d7379fa3a6386f710e1,88ef51f0bf911e452e8dbb1d807a81ab
22,65cc2c8205a05d7379fa3a6386f710e1,f998fe2862e4dbab7e4d18de41d02d3b
22,65cc2c8205a05d7379fa3a6386f710e1,587524833eaf98eb779a387e33768c6a
22,84d2004bf28a2095230e8e14993d398d,97785e0500ad16c18574c64189ccf4b4
22,84d2004bf28a2095230e8e14993d398d,c8862fc1a32725712838863fb1a260b9
22,84d2004bf28a2095230e8e14993d398d,b0490b85e92b64dbb5db76bf8fca6a82
22,84d2004bf28a2095230e8e14993d398d,22b1cd168ec628442b3d4dc00fca434b
22,84d2004bf28a2095230e8e14993d398d,ef72d53990bc4805684c9b61fa64a102
22,db576a7d2453575f29eab4bac787b919,d010396ca8abf6ead8cacc2c2f2f26c7
22,db576a7d2453575f29eab4bac787b919,814a9c18f5abff398787c9cfcbf3d80c
22,db576a7d2453575f29eab4bac787b919,52dbb0686f8bd0c0c757acf716e28ec0
21,65cc2c8205a05d7379fa3a6386f710e1,96bf57c6ff19504ff145e2a32991ea96
21,db576a7d2453575f29eab4bac787b919,5da713a690c067105aeb2fae32403405
21,db576a7d2453575f29eab4bac787b919,97785e0500ad16c18574c64189ccf4b4
21,db576a7d2453575f29eab4bac787b919,6f4920ea25403ec77bee9efce43ea25e
21,84d2004bf28a2095230e8e14993d398d,06ee4c5c93a9957c9b1bb3bd89e800c8
21,84d2004bf28a2095230e8e14993d398d,492114f6915a69aa3dd005aa4233ef51
21,84d2004bf28a2095230e8e14993d398d,10ce03a1ed01077e3e289f3e53c72813
21,84d2004bf28a2095230e8e14993d398d,4c144c47ecba6f8318128703ca9e2601
