Trip_Num,From_TAZ,To_TAZ
1,65cc2c8205a05d7379fa3a6386f710e1,54ff9e9e3a2ec0300d4ce11261f5169f
3,65cc2c8205a05d7379fa3a6386f710e1,291d43c696d8c3704cdbe0a72ade5f6c
19,65cc2c8205a05d7379fa3a6386f710e1,aa97d584861474f4097cf13ccb5325da
13,65cc2c8205a05d7379fa3a6386f710e1,ac53fab47b547a0d47b77e424cf119ba
1,65cc2c8205a05d7379fa3a6386f710e1,f23b3df742bb9fbf6bbf30a05150ac19
24,65cc2c8205a05d7379fa3a6386f710e1,ae3f58a127f6c1f12c4942432d1f246a
17,65cc2c8205a05d7379fa3a6386f710e1,093b60fd0557804c8ba0cbf1453da22f
33,65cc2c8205a05d7379fa3a6386f710e1,c6335734dbc0b1ded766421cfc611750
3,65cc2c8205a05d7379fa3a6386f710e1,45624a44b89793087e9ef4d076018adb
38,65cc2c8205a05d7379fa3a6386f710e1,dc58e3a306451c9d670adcd37004f48f
9,65cc2c8205a05d7379fa3a6386f710e1,e36258b3c74f08054a974a5fe1703f9c
1,65cc2c8205a05d7379fa3a6386f710e1,9a85c12a21b76392747906fc7b2aff92
13,65cc2c8205a05d7379fa3a6386f710e1,173f0f6bb0ee97cf5098f73ee94029d4
1,65cc2c8205a05d7379fa3a6386f710e1,ccc36675ce8d7286aff56ecccb53d0a5
17,65cc2c8205a05d7379fa3a6386f710e1,c731077c04035ac9e92a3706288db18f
1,65cc2c8205a05d7379fa3a6386f710e1,c95fd5284717784f1b6a1b907d33a62b
2,65cc2c8205a05d7379fa3a6386f710e1,b14680dec683e744ada1f2fe08614086
5,65cc2c8205a05d7379fa3a6386f710e1,d5ff135377d39f1de7372c95c74dd962
2,65cc2c8205a05d7379fa3a6386f710e1,075b24b68eb3cb44b3fa4e331d86db89
26,65cc2c8205a05d7379fa3a6386f710e1,386854131f58a556343e056f03626e00
777,65cc2c8205a05d7379fa3a6386f710e1,4a08142c38dbe374195d41c04562d9f8
4,65cc2c8205a05d7379fa3a6386f710e1,e951ccd95572a67138f4572c1c7d7ee8
44,65cc2c8205a05d7379fa3a6386f710e1,db1915052d15f7815c8b88e879465a1e
3,65cc2c8205a05d7379fa3a6386f710e1,1a15d41947a732c97943fa5624f570d7
8,65cc2c8205a05d7379fa3a6386f710e1,e6385d39ec9394f2f3a354d9d2b88eec
20,65cc2c8205a05d7379fa3a6386f710e1,819c9fbfb075d62a16393b9fe4fcbaa5
1,65cc2c8205a05d7379fa3a6386f710e1,741a0099c9ac04c7bfc822caf7c7459f
6,65cc2c8205a05d7379fa3a6386f710e1,0af787945872196b42c9f73ead2565c8
8,65cc2c8205a05d7379fa3a6386f710e1,c0c783b5fc0d7d808f1d14a6e9c8280d
4,65cc2c8205a05d7379fa3a6386f710e1,b87470782489389f344c4fa4ceb5260c
349,65cc2c8205a05d7379fa3a6386f710e1,1cd3882394520876dc88d1472aa2a93f
48,65cc2c8205a05d7379fa3a6386f710e1,5352696a9ca3397beb79f116f3a33991
4,65cc2c8205a05d7379fa3a6386f710e1,4b85256c4881edb6c0776df5d81f6236
13,65cc2c8205a05d7379fa3a6386f710e1,0cdf61037d7053ca59347ab230818335
2,65cc2c8205a05d7379fa3a6386f710e1,240ac9371ec2671ae99847c3ae2e6384
28,65cc2c8205a05d7379fa3a6386f710e1,d198bd736a97e7cecfdf8f4f2027ef80
41,65cc2c8205a05d7379fa3a6386f710e1,8d749ea54f6657b0396c204d3148da60
1,65cc2c8205a05d7379fa3a6386f710e1,afab3e9707435d6b0888b566d7ad3ff8
19,65cc2c8205a05d7379fa3a6386f710e1,bd4d08cd70f4be1982372107b3b448ef
40,65cc2c8205a05d7379fa3a6386f710e1,df12ecd077efc8c23881028604dbb8cc
1,65cc2c8205a05d7379fa3a6386f710e1,a4bd4d2b1cc64abf1fffb8103da2b890
3,65cc2c8205a05d7379fa3a6386f710e1,358f9e7be09177c17d0d17ff73584307
2635,65cc2c8205a05d7379fa3a6386f710e1,a0e2a2c563d57df27213ede1ac4ac780
3,65cc2c8205a05d7379fa3a6386f710e1,73f715c6cc2b110fc67503ba813f7f0e
9,65cc2c8205a05d7379fa3a6386f710e1,2d95666e2649fcfc6e3af75e09f5adb9
3,65cc2c8205a05d7379fa3a6386f710e1,350a3797caea1668d227c8cbe52c793e
25,65cc2c8205a05d7379fa3a6386f710e1,0b1ec366924b26fc98fa7b71a9c249cf
16,65cc2c8205a05d7379fa3a6386f710e1,b3848d61bbbc6207c6668a8a9e2730ed
1,65cc2c8205a05d7379fa3a6386f710e1,639d79cc857a6c76c2723b7e014fccb0
14,65cc2c8205a05d7379fa3a6386f710e1,748ba69d3e8d1af87f84fee909eef339
11,65cc2c8205a05d7379fa3a6386f710e1,e41e164f7485ec4a28741a2d0ea41c74
8,65cc2c8205a05d7379fa3a6386f710e1,be6ad8761fe4eb9bb85934a2d21686bb
88,65cc2c8205a05d7379fa3a6386f710e1,ea5a486c712a91e48443cd802642223d
16,65cc2c8205a05d7379fa3a6386f710e1,e92e1b476bb5262d793fd40931e0ed53
25,65cc2c8205a05d7379fa3a6386f710e1,312351bff07989769097660a56395065
2,65cc2c8205a05d7379fa3a6386f710e1,9f1f64b519d20e2ccc36e1589a8f7555
1,65cc2c8205a05d7379fa3a6386f710e1,59112692262234e3fad47fa8eabf03a4
1,65cc2c8205a05d7379fa3a6386f710e1,ad68473a64305626a27c32a5408552d7
1,65cc2c8205a05d7379fa3a6386f710e1,6abba5d8ab1f4f32243e174beb754661
1,65cc2c8205a05d7379fa3a6386f710e1,eca89c0554ce99eaf250504971789ede
1,65cc2c8205a05d7379fa3a6386f710e1,593906af0d138e69f49d251d3e7cbed0
1,65cc2c8205a05d7379fa3a6386f710e1,45e81409831b77407fbc22afc09f0d78
1,65cc2c8205a05d7379fa3a6386f710e1,486c825db2f776da72d0b7a791f45b8f
1,65cc2c8205a05d7379fa3a6386f710e1,98fb202278940504d75b5a97b1476be4
1,65cc2c8205a05d7379fa3a6386f710e1,415e1af7ea95f89f4e375162b21ae38c
1,65cc2c8205a05d7379fa3a6386f710e1,f89394c979b34a25cc4ff8e11234fbfb
86,65cc2c8205a05d7379fa3a6386f710e1,02b1be0d48924c327124732726097157
47,65cc2c8205a05d7379fa3a6386f710e1,6fe6a8a6e6cb710584efc4af0c34ce50
9,65cc2c8205a05d7379fa3a6386f710e1,44e6b86aeefa3eca5832a98043a7b6fa
6,65cc2c8205a05d7379fa3a6386f710e1,ee16fa83c0f151ef85e617f5aa3867a6
6,65cc2c8205a05d7379fa3a6386f710e1,2cad8fa47bbef282badbb8de5374b894
10,65cc2c8205a05d7379fa3a6386f710e1,2eace51d8f796d04991c831a07059758
10,65cc2c8205a05d7379fa3a6386f710e1,d47268e9db2e9aa3827bba3afb7ff94a
488,65cc2c8205a05d7379fa3a6386f710e1,a89cf525e1d9f04d16ce31165e139a4b
20,65cc2c8205a05d7379fa3a6386f710e1,fc325d4b598aaede18b53dca4ecfcb9c
307,65cc2c8205a05d7379fa3a6386f710e1,83fa5a432ae55c253d0e60dbfa716723
2,65cc2c8205a05d7379fa3a6386f710e1,656f0dbf9392657eed7feefc486781fb
1,65cc2c8205a05d7379fa3a6386f710e1,b6f8dc086b2d60c5856e4ff517060392
11,65cc2c8205a05d7379fa3a6386f710e1,5da713a690c067105aeb2fae32403405
5,65cc2c8205a05d7379fa3a6386f710e1,a9986cb066812f440bc2bb6e3c13696c
46,65cc2c8205a05d7379fa3a6386f710e1,9ac403da7947a183884c18a67d3aa8de
9,65cc2c8205a05d7379fa3a6386f710e1,96bf57c6ff19504ff145e2a32991ea96
1,65cc2c8205a05d7379fa3a6386f710e1,75429d136f65d2d6168b9b6c5f6ec951
4,65cc2c8205a05d7379fa3a6386f710e1,f02208a057804ee16ac72ff4d3cec53b
1,65cc2c8205a05d7379fa3a6386f710e1,03b264c595403666634ac75d828439bc
40,65cc2c8205a05d7379fa3a6386f710e1,4ac778418206cc85ac960d5b9134bf74
1,65cc2c8205a05d7379fa3a6386f710e1,3a24b25a7b092a252166a1641ae953e7
5,65cc2c8205a05d7379fa3a6386f710e1,9922f5774d88b203c4ec0fdd26616899
1,65cc2c8205a05d7379fa3a6386f710e1,02bf86214e264535e3412283e817deaa
3,65cc2c8205a05d7379fa3a6386f710e1,0a7d83f084ec258aefd128569dda03d7
3,65cc2c8205a05d7379fa3a6386f710e1,e1cd50f4a9880333cdad4a24ee9d550c
5,65cc2c8205a05d7379fa3a6386f710e1,a19883fca95d0e5ec7ee6c94c6c32028
2,65cc2c8205a05d7379fa3a6386f710e1,18fc72d8b8aba03a4d84f66efabce82e
7,65cc2c8205a05d7379fa3a6386f710e1,4502591a3be059858cf9e9d763134ee3
2,65cc2c8205a05d7379fa3a6386f710e1,9d8df73a3cfbf3c5b47bc9b50f214aff
19,65cc2c8205a05d7379fa3a6386f710e1,88ef51f0bf911e452e8dbb1d807a81ab
37,65cc2c8205a05d7379fa3a6386f710e1,696b35cc35e710279b9c2dedc08e22d7
2,65cc2c8205a05d7379fa3a6386f710e1,aee1bc7fa5da061b752d0efddbd16495
1,65cc2c8205a05d7379fa3a6386f710e1,51da85a3c3dfa1f360b48852b64218b2
1,65cc2c8205a05d7379fa3a6386f710e1,5487e79fa0ccd0b79e5d4a4c8ced005d
4,65cc2c8205a05d7379fa3a6386f710e1,7edfd52220e2032e7281061c82401195
1,65cc2c8205a05d7379fa3a6386f710e1,78f1893678afbeaa90b1fa01b9cfb860
7,65cc2c8205a05d7379fa3a6386f710e1,30aaf34d6afd4b11cc3b3ac4704c7908
1,65cc2c8205a05d7379fa3a6386f710e1,e1b90346c92331860b1391257a106bb1
1,65cc2c8205a05d7379fa3a6386f710e1,cfe912f5cb3aa572bd1c9ae2a9b82207
1,65cc2c8205a05d7379fa3a6386f710e1,543857f4a06c852113bcc02abf295eb5
1,65cc2c8205a05d7379fa3a6386f710e1,aec851e565646f6835e915293381e20a
2,65cc2c8205a05d7379fa3a6386f710e1,ac2a728f9f17b5d860b6dabd80a5162f
1,65cc2c8205a05d7379fa3a6386f710e1,80f2f15983422987ea30d77bb531be86
1,65cc2c8205a05d7379fa3a6386f710e1,6346dc723395e1ee8ef57f4883be4cb4
5,65cc2c8205a05d7379fa3a6386f710e1,dfd786998e082758be12670d856df755
8,65cc2c8205a05d7379fa3a6386f710e1,77edbe5f897a5dbcde49d31bec1537b8
34,65cc2c8205a05d7379fa3a6386f710e1,5cce8dede893813f879b873962fb669f
4,65cc2c8205a05d7379fa3a6386f710e1,c78c347465f4775425c059ea101c131f
144,65cc2c8205a05d7379fa3a6386f710e1,a34bacf839b923770b2c360eefa26748
3,65cc2c8205a05d7379fa3a6386f710e1,f3a3a63a79eb1831b0a2776bfd20d838
1,65cc2c8205a05d7379fa3a6386f710e1,e140dbab44e01e699491a59c9978b924
16706,65cc2c8205a05d7379fa3a6386f710e1,93d65641ff3f1586614cf2c1ad240b6c
9,65cc2c8205a05d7379fa3a6386f710e1,2fd5d41ec6cfab47e32164d5624269b1
32,65cc2c8205a05d7379fa3a6386f710e1,a084f26f690dbc23a52e67027693f2b2
9,65cc2c8205a05d7379fa3a6386f710e1,fb2e203234df6dee15934e448ee88971
9,65cc2c8205a05d7379fa3a6386f710e1,b3af1c7992383988a4bd73c7e9f14759
3,65cc2c8205a05d7379fa3a6386f710e1,fe663a72b27bdc613873fbbb512f6f67
8,65cc2c8205a05d7379fa3a6386f710e1,97785e0500ad16c18574c64189ccf4b4
10,65cc2c8205a05d7379fa3a6386f710e1,5fef3eff51dc719c4a9f565a742d78f2
17,65cc2c8205a05d7379fa3a6386f710e1,81e3225c6ad49623167a4309eb4b2e75
1,65cc2c8205a05d7379fa3a6386f710e1,98c56bce74669e2e4e7a9fc1caa8c326
15,65cc2c8205a05d7379fa3a6386f710e1,12b668a1ada1828ba795332f419d4ef7
5,65cc2c8205a05d7379fa3a6386f710e1,3f1656d9668dffcf8119e3ecff873558
1,65cc2c8205a05d7379fa3a6386f710e1,b1f62fa99de9f27a048344d55c5ef7a6
2,65cc2c8205a05d7379fa3a6386f710e1,5901fe6483310c89c35b54455f2a5557
121,65cc2c8205a05d7379fa3a6386f710e1,0c9ebb2ded806d7ffda75cd0b95eb70c
3,65cc2c8205a05d7379fa3a6386f710e1,24646475ed957884ca39b0c1d9cc06b2
28,65cc2c8205a05d7379fa3a6386f710e1,7ea4e7fcdc6aff2777bd594a3754e02a
1,65cc2c8205a05d7379fa3a6386f710e1,1dfcb07c683107f038d8c886145d097e
2,65cc2c8205a05d7379fa3a6386f710e1,64dcf3c521a00dbb4d2a10a27a95a9d8
4,65cc2c8205a05d7379fa3a6386f710e1,0a5c79b1eaf15445da252ada718857e9
1,65cc2c8205a05d7379fa3a6386f710e1,3eb2f1a06667bfb9daba7f7effa0284b
1,65cc2c8205a05d7379fa3a6386f710e1,248024541dbda1d3fd75fe49d1a4df4d
1,65cc2c8205a05d7379fa3a6386f710e1,9afefc52942cb83c7c1f14b2139b09ba
3,65cc2c8205a05d7379fa3a6386f710e1,344ef5151be171062f42f03e69663ecf
1,65cc2c8205a05d7379fa3a6386f710e1,317d17f10845da500bcf49780b7f35bf
1,65cc2c8205a05d7379fa3a6386f710e1,05edf455cb266ccb3ea3ac2715f87326
2,65cc2c8205a05d7379fa3a6386f710e1,dafc8e8cde5d69dafe65cb6907899656
1,65cc2c8205a05d7379fa3a6386f710e1,f0204e1d3ee3e4b05de4e2ddbd39e076
6,65cc2c8205a05d7379fa3a6386f710e1,b0c7ae2316c7e8214fd659e4bc8a0dea
2,65cc2c8205a05d7379fa3a6386f710e1,6a711a119a8a7a9f877b5f379bfe9ea2
1,65cc2c8205a05d7379fa3a6386f710e1,7a54486317b6dde9ce8fadaf3e7601f4
1,65cc2c8205a05d7379fa3a6386f710e1,fc76150735dde1d2d860aeb77ee2009e
1,65cc2c8205a05d7379fa3a6386f710e1,4e477793df9bdde030226dcd3a262a4a
24,65cc2c8205a05d7379fa3a6386f710e1,db0513583c7b05237076d942baab7ce9
10,65cc2c8205a05d7379fa3a6386f710e1,e4a93f0332b2519177ed55741ea4e5e7
11,65cc2c8205a05d7379fa3a6386f710e1,9cb9ed4f35cf7c2f295cc2bc6f732a84
463,65cc2c8205a05d7379fa3a6386f710e1,e515df0d202ae52fcebb14295743063b
43,65cc2c8205a05d7379fa3a6386f710e1,99adff456950dd9629a5260c4de21858
24,65cc2c8205a05d7379fa3a6386f710e1,05c7ac946880ad7eed28166b478c7277
6,65cc2c8205a05d7379fa3a6386f710e1,1b0114c51cc532ed34e1954b5b9e4b58
4,65cc2c8205a05d7379fa3a6386f710e1,aebf7782a3d445f43cf30ee2c0d84dee
3,65cc2c8205a05d7379fa3a6386f710e1,f449d27f42a9b2a25b247ac15989090f
32,65cc2c8205a05d7379fa3a6386f710e1,07cb5f86508f146774a2fac4373a8e50
8,65cc2c8205a05d7379fa3a6386f710e1,b8af7d0fbf094517781e0382102d7b27
747,65cc2c8205a05d7379fa3a6386f710e1,021bbc7ee20b71134d53e20206bd6feb
3,65cc2c8205a05d7379fa3a6386f710e1,64c53a52cb3bd1a01c03a64db985c0cc
12,65cc2c8205a05d7379fa3a6386f710e1,a724b9124acc7b5058ed75a31a9c2919
10,65cc2c8205a05d7379fa3a6386f710e1,1134ac57b5b1d38b7d70c1b6feaa28cf
13,65cc2c8205a05d7379fa3a6386f710e1,4b17d3264fd9070a5be706c853ccd720
44,65cc2c8205a05d7379fa3a6386f710e1,9f62b8625f914a002496335037e9ad97
2,65cc2c8205a05d7379fa3a6386f710e1,e2c4a40d50b47094f571e40efead3900
2,65cc2c8205a05d7379fa3a6386f710e1,86b48b560a92d18429bcfca2c70ee733
1,65cc2c8205a05d7379fa3a6386f710e1,043c2ec6c6390dd0ac5519190a57c88c
16,65cc2c8205a05d7379fa3a6386f710e1,f998fe2862e4dbab7e4d18de41d02d3b
36,65cc2c8205a05d7379fa3a6386f710e1,a591024321c5e2bdbd23ed35f0574dde
2,65cc2c8205a05d7379fa3a6386f710e1,84b20b1f5a0d103f5710bb67a043cd78
1,65cc2c8205a05d7379fa3a6386f710e1,8a56257ea05c74018291954fc56fc448
4,65cc2c8205a05d7379fa3a6386f710e1,a74c3bae3e13616104c1b25f9da1f11f
5,65cc2c8205a05d7379fa3a6386f710e1,ebf12cb74e96e67e63783d93c534ef27
402,65cc2c8205a05d7379fa3a6386f710e1,b9141aff1412dc76340b3822d9ea6c72
27,65cc2c8205a05d7379fa3a6386f710e1,a29d1598024f9e87beab4b98411d48ce
19,65cc2c8205a05d7379fa3a6386f710e1,8038da89e49ac5eabb489cfc6cea9fc1
10,65cc2c8205a05d7379fa3a6386f710e1,7f5fc754c7af0a6370c9bf91314e79f4
1,65cc2c8205a05d7379fa3a6386f710e1,033cc385728c51d97360020ed57776f0
2,65cc2c8205a05d7379fa3a6386f710e1,8baca01b732cf56f7ce83df216514363
24,65cc2c8205a05d7379fa3a6386f710e1,3875115bacc48cca24ac51ee4b0e7975
5,65cc2c8205a05d7379fa3a6386f710e1,f3f1fa1e4348bfbebdeee8c80a04c3b9
24,65cc2c8205a05d7379fa3a6386f710e1,0c8ce55163055c4da50a81e0a273468c
42,65cc2c8205a05d7379fa3a6386f710e1,8c00dee24c9878fea090ed070b44f1ab
1,65cc2c8205a05d7379fa3a6386f710e1,ddac1f6f13bb372a177804adcd3b8a31
3,65cc2c8205a05d7379fa3a6386f710e1,7fc63ff01769c4fa7d9279e97e307829
6,65cc2c8205a05d7379fa3a6386f710e1,c1b70d965ca504aa751ddb62ad69c63f
18,65cc2c8205a05d7379fa3a6386f710e1,86edc93505434db5aa0e091e50e678b7
7,65cc2c8205a05d7379fa3a6386f710e1,6c0958d82a830a02c0718147b1b565c1
53,65cc2c8205a05d7379fa3a6386f710e1,c92a10324374fac681719d63979d00fe
42,65cc2c8205a05d7379fa3a6386f710e1,18cdf49ea54eec029238fcc95f76ce41
14,65cc2c8205a05d7379fa3a6386f710e1,5531a5834816222280f20d1ef9e95f69
5,65cc2c8205a05d7379fa3a6386f710e1,dccab9bd9e0b69c49302025efdf19702
33,65cc2c8205a05d7379fa3a6386f710e1,7b6982e584636e6a1cda934f1410299c
10,65cc2c8205a05d7379fa3a6386f710e1,325995af77a0e8b06d1204a171010b3a
12,65cc2c8205a05d7379fa3a6386f710e1,2bd235c31c97855b7ef2dc8b414779af
16,65cc2c8205a05d7379fa3a6386f710e1,24f0d2c90473b2bc949ad962e61d9bcb
122,65cc2c8205a05d7379fa3a6386f710e1,7fec306d1e665bc9c748b5d2b99a6e97
1,65cc2c8205a05d7379fa3a6386f710e1,5f268dfb0fbef44de0f668a022707b86
3,65cc2c8205a05d7379fa3a6386f710e1,14f2ebeab937ca128186e7ba876faef9
10,65cc2c8205a05d7379fa3a6386f710e1,975e6107778ce7a40b9878bfb96a16a7
20,65cc2c8205a05d7379fa3a6386f710e1,77f959f119f4fb2321e9ce801e2f5163
2,65cc2c8205a05d7379fa3a6386f710e1,94f4ede62112b790c91d5e64fdb09cb8
4,65cc2c8205a05d7379fa3a6386f710e1,23685a2431acad7789c1e3d43ea1522c
5,65cc2c8205a05d7379fa3a6386f710e1,a09e75c5c86a7bf6582d2b4d75aad615
5,65cc2c8205a05d7379fa3a6386f710e1,5a01f0597ac4bdf35c24846734ee9a76
6,65cc2c8205a05d7379fa3a6386f710e1,8d2a5f7d4afa5d0530789d3066945330
14,65cc2c8205a05d7379fa3a6386f710e1,1373b284bc381890049e92d324f56de0
1,65cc2c8205a05d7379fa3a6386f710e1,91ba4a4478a66bee9812b0804b6f9d1b
20,65cc2c8205a05d7379fa3a6386f710e1,9e886e4b377efe990f936dde0d9c98ca
52,65cc2c8205a05d7379fa3a6386f710e1,908c9a564a86426585b29f5335b619bc
2,65cc2c8205a05d7379fa3a6386f710e1,3596c80a46918e6dde2f3c37290cba47
9,65cc2c8205a05d7379fa3a6386f710e1,785736838d7b51f2cabb00e6b28a8969
802,65cc2c8205a05d7379fa3a6386f710e1,3806734b256c27e41ec2c6bffa26d9e7
1,65cc2c8205a05d7379fa3a6386f710e1,1bd4b29a8e0afccd9923fe29cecb4b29
4694,65cc2c8205a05d7379fa3a6386f710e1,82b8a3434904411a9fdc43ca87cee70c
12,65cc2c8205a05d7379fa3a6386f710e1,832635d692f57778f906e5563b757187
3,65cc2c8205a05d7379fa3a6386f710e1,378fb9f589cf7930275f25e4b5afbddd
3,65cc2c8205a05d7379fa3a6386f710e1,b0490b85e92b64dbb5db76bf8fca6a82
12,65cc2c8205a05d7379fa3a6386f710e1,daea32adcae6abcb548134fa98f139f9
6,65cc2c8205a05d7379fa3a6386f710e1,b4d168b48157c623fbd095b4a565b5bb
2,65cc2c8205a05d7379fa3a6386f710e1,8844c5f00372df2c3c4ee857c2451b45
25,65cc2c8205a05d7379fa3a6386f710e1,06b1338ba02add2b5d2da67663b19ebe
14,65cc2c8205a05d7379fa3a6386f710e1,f3e52c300b822a8123e7ace55fe15c08
2,65cc2c8205a05d7379fa3a6386f710e1,64eec0c3fb6b12c43f51ec9e9c773fed
1,65cc2c8205a05d7379fa3a6386f710e1,3202111cf90e7c816a472aaceb72b0df
9,65cc2c8205a05d7379fa3a6386f710e1,8977ecbb8cb82d77fb091c7a7f186163
2,65cc2c8205a05d7379fa3a6386f710e1,be93cca187e923aabc702667ba5f0d06
21,65cc2c8205a05d7379fa3a6386f710e1,051928341be67dcba03f0e04104d9047
5,65cc2c8205a05d7379fa3a6386f710e1,0342c9a7b54450830e9727b98f8e3cb7
20,65cc2c8205a05d7379fa3a6386f710e1,2f4ccb0f7a84f335affb418aee08a6df
4,65cc2c8205a05d7379fa3a6386f710e1,abdbeb4d8dbe30df8430a8394b7218ef
6,65cc2c8205a05d7379fa3a6386f710e1,748d6b6ed8e13f857ceaa6cfbdca14b8
5,65cc2c8205a05d7379fa3a6386f710e1,10ce03a1ed01077e3e289f3e53c72813
7,65cc2c8205a05d7379fa3a6386f710e1,09d37c08f7b129e96277388757530c72
158,65cc2c8205a05d7379fa3a6386f710e1,afdec7005cc9f14302cd0474fd0f3c96
4,65cc2c8205a05d7379fa3a6386f710e1,c7502c55f8db540625b59d9a42638520
1,65cc2c8205a05d7379fa3a6386f710e1,e1054bf2d703bca1e8fe101d3ac5efcd
41,65cc2c8205a05d7379fa3a6386f710e1,07811dc6c422334ce36a09ff5cd6fe71
180,65cc2c8205a05d7379fa3a6386f710e1,46072631582fc240dd2674a7d063b040
5,65cc2c8205a05d7379fa3a6386f710e1,9a96a2c73c0d477ff2a6da3bf538f4f4
6,65cc2c8205a05d7379fa3a6386f710e1,7b1ce3d73b70f1a7246e7b76a35fb552
2,65cc2c8205a05d7379fa3a6386f710e1,6074c6aa3488f3c2dddff2a7ca821aab
6,65cc2c8205a05d7379fa3a6386f710e1,b922ede9c9eb9eabec1c1fecbdecb45d
12,65cc2c8205a05d7379fa3a6386f710e1,5cb22b6ada9b860235e5e20975f23de3
60,65cc2c8205a05d7379fa3a6386f710e1,d0cbf1a1aa1726784df15a81ead214f7
1,65cc2c8205a05d7379fa3a6386f710e1,fb5c2bc1aa847f387022607d16adc510
1,65cc2c8205a05d7379fa3a6386f710e1,196f5641aa9dc87067da4ff90fd81e7b
10,65cc2c8205a05d7379fa3a6386f710e1,5b5e6cc50cefa5e9f1f5ca272b136475
1,65cc2c8205a05d7379fa3a6386f710e1,1d6408264d31d453d556c60fe7d0459e
5,65cc2c8205a05d7379fa3a6386f710e1,78bc62d08a9a0b9b0b9c0ad339ef82d3
8589,65cc2c8205a05d7379fa3a6386f710e1,84d2004bf28a2095230e8e14993d398d
8,65cc2c8205a05d7379fa3a6386f710e1,d1a69640d53a32a9fb13e93d1c8f3104
10,65cc2c8205a05d7379fa3a6386f710e1,170f6aa36530c364b77ddf83a84e7351
1,65cc2c8205a05d7379fa3a6386f710e1,d62bcf67cf8ef4536d0ff0204922214b
28,65cc2c8205a05d7379fa3a6386f710e1,584b98aac2dddf59ee2cf19ca4ccb75e
2,65cc2c8205a05d7379fa3a6386f710e1,2be5f9c2e3620eb73c2972d7552b6cb5
13,65cc2c8205a05d7379fa3a6386f710e1,13d4635deccc230c944e4ff6e03404b5
3,65cc2c8205a05d7379fa3a6386f710e1,a081cab429ff7a3b96e0a07319f1049e
1,65cc2c8205a05d7379fa3a6386f710e1,efdde87c66fe4e6dc73a2ab6111ca58a
25,65cc2c8205a05d7379fa3a6386f710e1,30ba105754346aaf47509089d2287f2a
4,65cc2c8205a05d7379fa3a6386f710e1,534488729ab74ff059356cb58c9907ef
20,65cc2c8205a05d7379fa3a6386f710e1,bc7316929fe1545bf0b98d114ee3ecb8
2,65cc2c8205a05d7379fa3a6386f710e1,e0126439e08ddfbdf4faa952dc910590
12,65cc2c8205a05d7379fa3a6386f710e1,e327b1649d06bf74fceb4fe73f83bdba
2,65cc2c8205a05d7379fa3a6386f710e1,475fbefa9ebfba9233364533aafd02a3
10,65cc2c8205a05d7379fa3a6386f710e1,3fd60983292458bf7dee75f12d5e9e05
3,65cc2c8205a05d7379fa3a6386f710e1,b5a1fc2085986034e448d2ccc5bb9703
1,65cc2c8205a05d7379fa3a6386f710e1,d25a34b9c2a87db380ecd7f7115882ec
10,65cc2c8205a05d7379fa3a6386f710e1,98afdcc1ebd85daa0f1749c5e56b9d8c
5,65cc2c8205a05d7379fa3a6386f710e1,bf424cb7b0dea050a42b9739eb261a3a
1,65cc2c8205a05d7379fa3a6386f710e1,8487e01fbaf43e758c17f86472cbf3e6
7,65cc2c8205a05d7379fa3a6386f710e1,87682805257e619d49b8e0dfdc14affa
22,65cc2c8205a05d7379fa3a6386f710e1,c8758b517083196f05ac29810b924aca
3,65cc2c8205a05d7379fa3a6386f710e1,e71e5cd119bbc5797164fb0cd7fd94a4
14,65cc2c8205a05d7379fa3a6386f710e1,aac933717a429f57c6ca58f32975c597
2,65cc2c8205a05d7379fa3a6386f710e1,865bf46435bd84fa5d89f64cf3ba7347
23,65cc2c8205a05d7379fa3a6386f710e1,a7971abb4134fc0cfcec7d589e1ebcf6
13,65cc2c8205a05d7379fa3a6386f710e1,139c3c1b7ca46a9d4fd6d163d98af635
1,65cc2c8205a05d7379fa3a6386f710e1,c2890d44d06bafb6c7b4aa194857ccbc
39,65cc2c8205a05d7379fa3a6386f710e1,53adaf494dc89ef7196d73636eb2451b
7,65cc2c8205a05d7379fa3a6386f710e1,4c144c47ecba6f8318128703ca9e2601
3,65cc2c8205a05d7379fa3a6386f710e1,68897f19b106926ed889fe3f7e3d01c9
307,65cc2c8205a05d7379fa3a6386f710e1,20b5e1cf8694af7a3c1ba4a87f073021
10127,65cc2c8205a05d7379fa3a6386f710e1,db576a7d2453575f29eab4bac787b919
11,65cc2c8205a05d7379fa3a6386f710e1,3f5ee243547dee91fbd053c1c4a845aa
15,65cc2c8205a05d7379fa3a6386f710e1,4fa177df22864518b2d7818d4db5db2d
3,65cc2c8205a05d7379fa3a6386f710e1,63c4b1baf3b4460fa9936b1a20919bec
11,65cc2c8205a05d7379fa3a6386f710e1,3eefceb8087e964f89c2d59e8a249915
3,65cc2c8205a05d7379fa3a6386f710e1,f8905bd3df64ace64a68e154ba72f24c
7,65cc2c8205a05d7379fa3a6386f710e1,f48c04ffab49ff0e5d1176244fdfb65c
7,65cc2c8205a05d7379fa3a6386f710e1,7ec69dd44416c46745f6edd947b470cd
9,65cc2c8205a05d7379fa3a6386f710e1,412604be30f701b1b1e3124c252065e6
4,65cc2c8205a05d7379fa3a6386f710e1,0ebf197205c00fc6e0aac7261a8c1bdc
1,65cc2c8205a05d7379fa3a6386f710e1,b60c5ab647a27045b462934977ccad9a
1,65cc2c8205a05d7379fa3a6386f710e1,6646b06b90bd13dabc11ddba01270d23
